Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (1y),Max Realised Volatility 100d (1y),Mean Realised Volatility 100d (1y),Rvol 100d Percentile (%),Rvol 100d Z-Score Percentile (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Market Spread,1y Spread,3y Spread,5y Spread,Latest Close_Color,Realised Volatility 30d (%)_Color,Realised Volatility 100d (%)_Color,Realised Volatility 100d 1d (%)_Color,Realised Volatility 100d 1w (%)_Color,Min Realised Volatility 100d (1y)_Color,Max Realised Volatility 100d (1y)_Color,Mean Realised Volatility 100d (1y)_Color,Rvol 100d Percentile (%)_Color,Rvol 100d Z-Score Percentile (%)_Color,Realised Volatility 180d (%)_Color,Realised Volatility 252d (%)_Color,Weighted IV (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Weighted IV 3m (%)_Color,Weighted IV 3m 1d (%)_Color,Weighted IV 3m 1w (%)_Color,ATM IV 3m (%)_Color,ATM IV 3m 1d (%)_Color,ATM IV 3m 1w (%)_Color,Rvol100d - Weighted IV_Color,Volume_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,Open Interest_Color,OI 1d (%)_Color,OI 1w (%)_Color,Market Spread_Color,1y Spread_Color,3y Spread_Color,5y Spread_Color
142,VNET,"VNET Group, Inc.",8.53,76.34,91.96,-1.71,,77.89,112.3,97.86,22.71,25.83,99.05,99.89,161.3,90.54,87.35,,,,,,,-69.35,"6,782",281.65,-19.31,"82,549",0.06,13.67,4.04,0.52,0.32,0.64,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
64,BYND,"Beyond Meat, Inc.",2.54,82.9,70.05,0.09,,59.19,76.04,66.69,76.1,75.33,66.61,64.18,159.48,-1.77,,210.6,4.71,,210.6,4.71,,-89.43,"14,542",-29.38,,"399,231",1.42,,0.05,0.24,0.63,2.85,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
299,PAR,PAR Technology Corporation,52.43,75.98,54.19,-2.15,,35.93,56.66,44.78,94.02,97.67,51.01,48.21,50.92,-34.01,,,,,,,,3.27,655,2.66,,"4,162",2.36,,5.9,2.35,1.78,0.52,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
213,RWT,"Redwood Trust, Inc.",6.02,37.16,37.68,-7.29,,22.99,40.79,30.35,84.46,88.02,34.69,31.73,26.12,3.64,,,,,,,,11.56,652,9.95,,"29,983",0.85,,0.06,0.15,0.15,0.15,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
211,VERI,"Veritone, Inc.",2.87,142.49,112.9,-0.52,,80.0,122.11,106.05,68.53,73.75,110.91,109.27,93.41,-19.97,,81.5,-23.03,,81.5,-23.03,,19.49,"2,413",-42.72,,"30,492",7.18,,0.8,0.25,0.34,0.78,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
226,CAKE,Cheesecake Factory Incorporated (The),62.04,35.84,35.41,-0.73,,34.59,43.29,38.77,7.17,11.04,38.52,37.73,42.39,0.08,-12.44,43.49,-16.55,-12.67,43.49,-16.55,-12.67,-6.97,"1,741",-4.65,-5.94,"20,878",1.77,3.71,0.14,1.65,1.24,0.7,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
238,NTRA,"Natera, Inc.",167.88,39.5,44.52,-0.42,,39.83,57.04,47.21,23.11,23.26,44.13,46.13,41.85,-22.57,,43.91,-1.41,,43.91,-1.41,,2.67,"1,360",34.39,,"16,922",-0.11,,0.66,6.07,3.77,2.69,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
255,CYBR,CyberArk Software Ltd.,453.17,46.28,40.24,-3.67,,26.84,46.63,35.78,59.76,73.94,41.37,38.31,44.51,-15.24,,79.27,-19.37,,79.27,-19.37,,-4.28,"1,927",21.65,,"11,999",0.5,,1.4,11.79,7.99,4.78,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
165,DBX,"Dropbox, Inc.",28.92,22.83,25.55,-5.19,,24.23,41.58,32.09,6.77,15.09,33.84,31.67,33.57,-9.85,8.09,,,,,,,-8.02,"7,064",192.38,38.08,"65,136",0.63,4.25,0.07,0.66,0.59,0.67,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
178,TVTX,"Travere Therapeutics, Inc.",17.7,38.23,61.39,-3.2,,53.66,75.27,63.99,29.08,29.99,62.0,63.57,80.19,-11.39,,,,,,,,-18.8,"3,162",21.52,,"46,071",0.13,,0.26,0.95,0.81,0.97,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
13,SMCI,"Super Micro Computer, Inc.",43.97,76.66,81.25,-1.25,,81.18,148.74,112.63,0.4,7.18,94.27,112.85,74.27,-45.99,,79.65,-36.14,,79.65,-36.14,,6.98,"187,767",1.38,,"2,424,713",2.75,,3.96,2.89,2.69,0.53,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
149,MNKD,MannKind Corporation,4.49,68.62,53.16,-0.35,,32.89,53.34,38.35,99.2,99.98,46.74,43.63,90.73,1.63,,82.66,-13.33,,82.66,-13.33,,-37.58,"10,689",-13.74,,"77,532",14.07,,0.07,0.21,0.2,1.1,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
287,MMYT,MakeMyTrip Limited,100.45,33.57,47.23,-4.77,,47.23,61.23,54.66,0.0,0.17,49.62,51.75,44.87,-67.12,-10.11,41.96,-80.75,-30.69,41.96,-80.75,-30.69,2.37,400,2.04,-12.66,"5,528",0.14,1.28,0.52,4.21,2.57,1.38,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
248,CHRS,"Coherus BioSciences, Inc.",1.18,69.9,85.21,-0.23,,85.21,111.83,97.42,0.0,6.92,86.08,93.7,93.48,-18.14,,82.58,-28.79,,82.58,-28.79,,-8.26,326,-44.75,,"14,314",0.8,,0.04,0.09,0.26,0.72,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
152,INSM,Insmed Incorporated,134.97,32.71,55.21,-1.7,,37.55,132.38,56.64,63.35,48.19,48.4,45.94,49.73,-9.1,,51.34,-20.48,,51.34,-20.48,,5.47,"7,204",44.31,,"75,457",3.35,,0.45,2.89,1.76,1.18,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
75,PCT,"PureCycle Technologies, Inc.",14.63,58.66,80.61,-3.58,,65.15,104.04,89.38,21.91,20.61,79.57,90.66,76.66,-2.47,3.97,68.8,-11.11,-12.92,68.8,-11.11,-12.92,3.95,"19,992",-26.18,113.57,"334,153",4.25,5.72,7.83,0.72,0.55,0.63,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
305,GBX,"Greenbrier Companies, Inc. (The)",47.02,29.23,48.71,-0.55,,28.47,51.47,40.28,83.67,92.8,42.9,41.66,39.1,4.79,,35.28,-13.03,,35.28,-13.03,,9.61,758,-14.54,,"3,675",0.88,,2.75,1.46,1.25,0.74,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
351,MCS,Marcus Corporation (The),15.32,41.52,37.27,-1.66,,30.75,41.47,35.95,58.57,64.95,37.05,36.49,67.6,-58.31,,51.68,-53.76,,51.68,-53.76,,-30.33,366,-10.29,,569,0.0,,1.6,0.49,0.39,0.27,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
366,FARO,"FARO Technologies, Inc.",,,,,,,,,,,,,,,,,,,,,,,N/A,,,N/A,,,,0.87,0.88,1.1,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
82,ABNB,"Airbnb, Inc.",130.46,35.75,38.55,-3.73,,30.61,49.64,40.7,34.66,35.77,41.95,39.22,40.44,-0.65,,37.67,52.81,,37.67,52.81,,-1.89,"22,916",-17.19,,"303,946",2.32,,0.15,3.54,3.83,4.46,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
45,BMY,Bristol-Myers Squibb Company,46.88,29.64,30.81,-1.1,,26.27,34.68,30.33,62.55,60.08,28.9,29.23,39.61,0.17,,40.16,-16.14,,40.16,-16.14,,-8.8,"28,666",-3.14,,"672,526",1.07,,0.08,1.25,1.1,0.36,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
269,DVAX,Dynavax Technologies Corporation,10.27,35.42,43.67,-0.12,,29.25,44.08,36.14,98.01,95.67,36.2,36.58,109.11,-1.76,,,,,,,,-65.44,"1,677",8.75,,"9,107",6.03,,0.25,0.38,0.38,1.18,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
172,HOUS,Anywhere Real Estate Inc.,6.23,71.52,65.84,0.36,,58.03,67.86,63.9,78.88,81.25,65.64,63.63,60.01,-3.77,,65.89,,,65.89,,,5.83,949,-81.42,,"57,029",1.07,,0.25,0.24,0.31,0.6,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
120,RCL,Royal Caribbean Cruises Ltd.,365.84,34.72,42.11,-2.84,,29.81,56.19,43.28,54.58,44.41,46.77,42.75,52.05,-20.23,,,,,,,,-9.95,"10,088",-19.71,,"117,067",1.24,,-0.08,7.51,4.46,1.48,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
191,RPD,"Rapid7, Inc.",20.9,52.68,46.4,-3.12,,28.96,51.83,41.1,84.46,80.86,42.98,40.81,51.07,-1.48,,51.94,-3.69,,51.94,-3.69,,-4.68,"8,595",0.95,,"37,967",3.9,,0.09,1.07,1.6,1.89,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
216,NVCR,NovoCure Limited,12.02,90.74,70.69,-0.13,,53.74,97.68,74.86,44.62,37.99,63.02,77.37,72.97,1.76,,,,,,,,-2.28,"2,100",-15.73,,"28,735",1.77,,0.07,1.07,1.77,2.78,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
207,FRPT,"FarPointe Data, Inc.",56.86,55.53,52.26,-0.13,,29.01,65.14,45.63,56.57,68.38,56.24,50.72,61.06,3.64,5.21,60.62,3.21,20.51,60.62,3.21,20.51,-8.8,"3,450",9.42,-10.94,"31,691",1.5,7.09,0.3,4.15,3.31,2.68,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
93,PENN,"Penn Entertainment, Inc.",20.18,31.33,52.15,-2.89,,41.73,63.22,53.59,45.42,42.41,53.29,50.05,54.46,-30.37,-1.24,,,,,,,-2.31,"15,250",-14.74,-12.7,"227,126",0.0,3.91,3.24,0.77,0.93,0.61,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
266,GMED,"Globus Medical, Inc.",61.13,44.46,55.44,-0.78,,22.65,56.65,36.04,94.02,93.73,45.28,40.49,36.33,0.94,,,,,,,,19.11,"1,372",1.18,,"10,172",0.76,,2.33,1.77,1.59,1.2,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
205,ORA,"Ormat Technologies, Inc.",92.97,22.47,24.51,-2.97,,21.88,30.28,26.15,30.28,23.26,27.49,25.76,48.15,7.1,,,,,,,,-23.64,"1,729",-35.39,-16.39,"32,160",5.7,11.43,29.0,1.61,1.73,1.25,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
113,SPOT,Spotify Technology S.A.,687.8,52.91,46.76,-5.97,,30.55,54.95,42.72,56.97,67.71,49.12,44.97,43.94,-5.31,,46.31,5.2,,46.31,5.2,,2.82,"18,315",4.83,,"147,748",2.72,,0.74,19.6,10.38,9.24,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
210,BLMN,"Bloomin' Brands, Inc.",7.29,122.29,95.5,-0.49,,42.52,98.44,63.87,93.23,96.6,85.48,76.96,81.65,-2.63,,,,,,,,13.85,"1,318",-19.29,,"31,033",-1.75,,2.11,0.53,0.62,0.57,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
314,WK,Workiva Inc.,80.75,88.3,61.07,-0.23,,27.3,64.01,41.02,92.03,96.83,55.64,49.97,45.92,-22.41,,,,,,,,15.15,267,-36.12,3.49,"2,834",3.81,7.8,0.06,2.73,2.84,2.2,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
249,PEGA,"Pegasystems, Inc.",53.61,53.8,58.53,-2.28,,35.26,70.25,50.85,64.54,72.56,58.46,53.26,41.32,-1.37,,,,,,,,17.21,"1,088",19.82,,"13,978",0.68,,0.16,1.41,0.98,0.48,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
146,SSRM,SSR Mining Inc.,18.3,58.92,53.77,-4.85,,51.02,63.74,56.81,13.55,11.34,56.57,56.62,57.1,30.62,-40.4,,,,,,,-3.33,"2,400",-9.94,37.3,"80,548",0.31,3.21,0.13,0.39,0.38,0.53,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
