Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (1y),Max Realised Volatility 100d (1y),Mean Realised Volatility 100d (1y),Rvol 100d Percentile (%),Rvol 100d Z-Score Percentile (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Market Spread,1y Spread,3y Spread,5y Spread,Latest Close_Color,Realised Volatility 30d (%)_Color,Realised Volatility 100d (%)_Color,Realised Volatility 100d 1d (%)_Color,Realised Volatility 100d 1w (%)_Color,Min Realised Volatility 100d (1y)_Color,Max Realised Volatility 100d (1y)_Color,Mean Realised Volatility 100d (1y)_Color,Rvol 100d Percentile (%)_Color,Rvol 100d Z-Score Percentile (%)_Color,Realised Volatility 180d (%)_Color,Realised Volatility 252d (%)_Color,Weighted IV (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Weighted IV 3m (%)_Color,Weighted IV 3m 1d (%)_Color,Weighted IV 3m 1w (%)_Color,ATM IV 3m (%)_Color,ATM IV 3m 1d (%)_Color,ATM IV 3m 1w (%)_Color,Rvol100d - Weighted IV_Color,Volume_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,Open Interest_Color,OI 1d (%)_Color,OI 1w (%)_Color,Market Spread_Color,1y Spread_Color,3y Spread_Color,5y Spread_Color
79,ABBV,AbbVie Inc.,211.92,16.09,25.01,,-15.51,18.38,33.0,28.01,19.6,23.26,26.23,28.19,25.44,36.19,-37.98,,,,20.84,,-15.85,-0.43,"12,889",-5.2,42.39,"309,230",0.95,-0.36,1.03,4.12,3.12,1.84,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
220,NEO,NeoGames S.A.,8.81,100.09,98.03,,4.5,40.89,107.12,72.88,88.4,87.64,92.79,81.61,62.12,,-28.34,,,,63.17,,-4.37,35.91,"4,311",-44.28,25.36,"25,749",17.74,25.81,0.08,0.59,0.66,0.45,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
156,GES,"Guess?, Inc.",16.88,75.99,74.01,,-11.02,32.97,89.79,58.23,60.0,74.16,76.24,67.42,60.93,-65.11,2.11,,,,,,,13.08,"3,481",-0.51,5.52,"73,852",-0.02,0.68,0.02,0.52,0.52,0.39,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
310,QTWO,"Q2 Holdings, Inc.",76.73,43.62,43.66,,-7.02,34.02,49.99,42.2,58.0,62.61,43.65,42.14,38.68,18.18,-20.39,,,,41.43,,-54.79,4.98,868,69.2,95.5,"3,404",1.31,1.25,7.63,2.77,1.82,1.94,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
345,OMCL,"Omnicell, Inc.",32.1,29.32,46.07,,-2.71,38.75,76.09,56.41,10.8,15.1,43.18,50.96,46.05,,6.81,,,,41.58,,-12.39,0.03,166,3.11,11.41,"1,003",0.6,2.35,0.82,1.34,1.74,1.28,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
94,PENN,"Penn Entertainment, Inc.",19.97,31.2,51.96,,-7.8,41.73,63.22,53.48,45.6,41.95,52.74,49.96,67.76,,38.17,,,,,,,-15.8,"11,005",11.73,-39.05,"221,603",0.04,-2.35,0.45,0.76,0.93,0.61,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
281,HRTG,"Heritage Insurance Holdings, Inc.",23.38,59.48,62.49,,-2.23,46.38,95.91,71.44,34.0,28.24,57.14,67.94,126.48,27.42,100.79,,,,,,,-63.99,319,37.5,32.37,"7,454",-0.25,-0.08,1.25,0.87,0.51,0.42,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
260,NVMI,Nova Ltd.,237.16,53.24,55.96,,-1.21,51.21,66.98,59.05,27.6,23.72,56.0,56.34,48.65,,11.56,,,,50.58,,16.14,7.3,"2,295",57.19,159.91,"11,591",0.14,5.49,1.83,8.68,5.65,1.24,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
278,GTLS,"Chart Industries, Inc.",199.09,42.92,54.38,,-15.55,41.0,72.85,59.47,18.8,30.16,60.78,56.29,43.09,-13.8,-14.26,,,,,,,11.29,"2,947",13.83,65.75,"8,251",9.23,12.21,2.92,6.04,6.14,3.08,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
291,BFH,"Bread Financial Holdings, Inc.",65.49,38.64,42.05,,-15.36,41.18,55.07,48.49,0.8,1.71,44.13,46.69,39.13,-30.73,2.41,,,,38.06,,3.92,2.92,"2,424",-22.65,365.26,"5,357",16.84,28.04,6.05,1.92,1.53,1.96,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
238,EB,"Eventbrite, Inc.",2.69,69.49,56.54,,-2.2,48.12,68.38,61.06,22.0,21.05,60.3,57.69,55.31,-3.8,,,,,,,,1.24,187,5.06,-11.37,"18,404",0.01,0.02,0.04,0.14,0.27,0.54,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
356,CDP,"CPI Aerostructures, Inc.",29.05,16.86,19.35,,-9.93,16.08,23.81,20.04,40.4,38.7,20.91,20.03,40.01,-45.18,18.35,,,,,,,-20.66,163,48.18,46.85,420,0.0,0.0,1.27,0.57,0.53,0.31,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
211,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",27.73,40.88,38.44,,-6.94,32.32,45.23,38.96,41.2,43.02,36.14,37.67,34.32,-8.2,,,,,,,,4.12,"2,957",-2.99,-2.51,"31,328",0.02,0.09,1.48,0.87,0.98,0.74,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
265,SKIN,The Beauty Health Company,2.0,100.49,128.76,,-3.1,69.0,136.67,102.01,82.8,90.39,112.29,106.4,118.66,,-6.82,,,,147.33,,-8.54,10.09,165,-31.25,-39.34,"11,013",0.02,0.16,1.0,0.14,0.32,0.47,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
210,BLMN,"Bloomin' Brands, Inc.",7.07,122.43,95.19,,-1.68,42.56,98.44,64.37,92.8,96.15,85.47,77.04,86.54,,16.54,,,,,,,8.65,"1,716",36.52,22.4,"31,958",2.52,4.0,1.95,0.53,0.61,0.57,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
147,SSRM,SSR Mining Inc.,19.95,57.74,54.42,,-3.7,51.44,63.74,56.86,19.2,16.12,55.09,56.62,140.15,,152.98,,,,,,,-85.73,"4,705",50.56,98.69,"82,003",0.79,2.22,10.26,0.4,0.38,0.53,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
270,GMED,"Globus Medical, Inc.",59.9,36.67,55.16,,-2.09,22.65,56.65,36.16,93.2,93.12,45.35,40.55,32.06,-2.45,-5.44,,,,,,,23.1,"1,289",0.23,-5.22,"10,119",-0.69,-0.27,6.14,1.77,1.59,1.2,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
86,BTU,Peabody Energy Corporation,16.78,54.29,60.05,,-10.54,33.38,69.59,51.12,60.8,75.11,60.38,56.0,83.3,9.74,,,,,,,,-23.25,"9,784",-37.07,-28.97,"270,387",2.86,-0.75,0.01,0.77,0.87,0.87,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
199,WIX,Wix.com Ltd.,137.33,49.84,52.05,,-1.31,32.4,54.89,45.54,76.4,84.79,47.97,46.8,47.56,,,,,,49.07,,,4.49,"4,766",-2.42,-7.8,"35,404",1.1,2.67,0.43,6.56,4.76,4.74,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
124,MGNI,"Magnite, Inc.",25.57,56.14,67.69,,-8.81,44.29,79.66,61.86,60.8,69.69,67.02,63.45,65.85,,-17.88,,,,,,,1.83,"7,180",-36.89,-58.74,"110,983",-0.07,1.4,0.14,0.8,0.61,0.69,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
7,LCID,"Lucid Group, Inc.",17.66,65.95,80.78,,1.01,69.12,86.69,77.49,69.2,75.56,79.1,76.75,327.67,,,,,,,,,-246.89,"95,998",0.0,126.32,"3,137,401",0.01,-1.89,0.22,1.68,3.4,3.57,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
96,SHEL,Shell plc,73.79,12.92,23.17,,-20.07,15.53,29.37,22.81,59.6,52.84,24.21,23.42,28.64,33.27,,,,,,,,-5.47,"12,544",-43.93,-16.33,"216,119",5.74,0.4,0.29,0.94,0.85,0.35,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
12,OPEN,Opendoor Technologies Inc.,5.09,216.92,181.76,,1.41,70.21,181.76,93.33,99.6,99.9,144.07,128.35,164.1,,-37.56,,,,202.67,,15.3,17.66,"981,633",93.75,185.19,"2,421,504",4.94,-11.7,0.59,0.18,0.21,0.39,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
224,CAKE,Cheesecake Factory Incorporated (The),61.09,35.28,35.12,,-10.3,34.59,43.29,38.78,5.2,9.16,38.15,37.7,42.93,,-13.22,,,,48.81,,44.6,-7.81,"2,331",8.07,50.87,"21,273",0.48,3.51,0.15,1.65,1.24,0.7,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
367,MLAB,"Mesa Laboratories, Inc.",,,,,,,,,,,,,,,,,,,,,,,N/A,,,N/A,,,,5.27,5.43,1.77,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
337,TTGT,"TechTarget, Inc.",5.64,78.18,83.97,,-12.21,34.29,99.25,66.39,73.2,80.42,79.59,76.02,238.83,,36.83,,,,,,,-154.86,210,0.0,2.44,"1,412",-0.91,-0.84,0.09,0.94,1.19,0.88,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
166,BSY,"Bentley Systems, Incorporated",54.3,22.24,25.39,,-3.24,23.12,31.22,28.19,14.0,11.0,26.46,26.6,29.28,,-2.63,,,,28.5,,-18.43,-3.89,"2,101",-18.88,76.26,"64,222",2.55,3.73,0.11,1.12,1.16,1.3,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
239,HALO,"Halozyme Therapeutics, Inc.",73.34,18.21,60.34,,-0.99,28.16,61.22,48.7,75.6,86.48,47.98,51.17,45.37,,34.32,,,,37.07,,1.29,14.97,"1,683",9.29,4.47,"18,394",-0.45,4.4,0.12,1.82,1.52,0.73,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
121,INDI,"indie Semiconductor, Inc.",4.36,70.95,84.76,,-9.27,62.65,121.99,96.61,19.2,24.12,86.9,100.1,96.94,,2.1,,,,89.53,,3.74,-12.17,"4,105",11.61,58.86,"113,762",-0.14,-0.28,0.24,0.26,0.33,0.39,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
183,PRGS,Progress Software Corporation,44.64,34.18,35.9,,0.38,25.28,40.36,32.3,67.2,78.36,36.67,34.75,45.68,,3.23,,,,,,,-9.77,"1,955",8.67,7.89,"43,172",0.51,1.23,0.15,1.35,1.16,0.57,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
17,AVGO,Broadcom Inc.,298.24,31.09,44.55,,-9.31,44.55,77.67,60.17,0.0,2.03,61.13,56.67,50.78,,,,,,51.22,,,-6.23,"220,894",14.42,239.09,"1,821,792",3.09,-0.98,0.55,7.61,4.33,1.21,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
9,MSTR,MicroStrategy Incorporated,341.62,54.46,64.63,,-9.02,64.63,114.09,95.25,0.0,0.39,83.25,90.45,104.97,,-25.95,,,,98.14,,16.82,-40.34,"443,884",-24.05,128.33,"2,739,739",12.66,-3.55,1.23,21.62,10.29,2.04,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
367,MDRX,Veradigm Inc.,,,,,,,,,,,,,,,,,,,,,,,N/A,,,N/A,,,,0.47,0.48,0.37,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
36,PANW,"Palo Alto Networks, Inc.",190.52,37.16,39.38,,-5.57,29.97,43.2,36.02,60.4,77.3,38.21,35.95,40.9,,-36.93,,,,34.49,,-29.72,-1.52,"61,045",28.56,62.12,"791,507",1.88,-3.02,0.42,5.25,4.02,1.8,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
142,MNKD,MannKind Corporation,5.74,92.38,63.96,,26.01,32.89,63.96,38.46,99.6,100.0,53.86,48.23,88.57,,,,,,78.35,,,-24.61,"8,640",-11.49,-18.45,"86,402",0.88,27.12,0.07,0.21,0.21,1.09,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
61,KHC,Kraft Heinz Company (The),26.02,33.35,27.08,,3.16,17.27,28.16,22.85,82.4,87.3,27.07,24.61,47.66,,24.47,,,,31.35,,-23.46,-20.58,"68,278",200.15,692.27,"414,874",1.92,-1.28,0.07,0.59,0.56,0.66,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
