Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts
198,FRPT,"FarPointe Data, Inc.",53.41,53.86,48.22,0.5,2.73,29.01,65.14,43.25,66.58,66.47,56.9,51.38,67.0,-2.93,,69.18,-1.73,,63.75,1.46,,-18.78,"3,896",7.62,-38.8,"38,440",-0.02,2.26,167
77,ON,ON Semiconductor Corporation,48.13,59.43,55.76,0.5,-0.27,39.87,73.75,53.27,65.34,59.16,62.6,56.77,60.9,1.34,,,,,,,,-5.14,"11,546",21.19,-67.52,"344,731",0.43,3.05,282
152,CSIQ,Canadian Solar Inc.,10.82,91.65,84.0,0.5,3.09,48.51,92.35,73.89,65.34,77.5,80.65,83.82,78.35,-3.38,,,,,,,,5.65,"6,129",-4.64,-5.26,"81,536",0.87,3.28,123
139,TTWO,"Take-Two Interactive Software, Inc.",244.04,27.46,27.72,0.5,0.61,19.67,38.71,27.33,64.09,53.0,32.1,29.7,43.47,8.86,,35.72,0.29,,32.63,5.71,,-15.75,"6,079",3.83,-9.97,"96,626",0.09,0.47,302
4,AMZN,"Amazon.com, Inc.",230.33,37.52,30.89,0.5,0.35,22.07,41.26,30.86,63.84,50.2,35.33,33.62,37.68,14.24,,45.28,27.23,,29.72,-3.54,,-6.79,"490,768",-38.4,-53.61,"4,013,468",2.88,6.49,"1,036"
300,PI,"Impinj, Inc.",190.0,81.13,62.93,0.5,1.46,45.57,85.17,62.94,63.84,49.97,74.42,68.8,69.74,-7.87,,76.03,-12.31,,59.17,98.92,,-6.81,"1,083",-1.01,-6.48,"4,953",2.38,9.12,128
150,NICE,NICE Ltd.,142.03,54.06,40.01,0.5,-0.27,28.15,47.92,38.26,63.34,63.7,43.17,41.54,43.26,1.95,,,,,41.66,1.17,,-3.25,"4,048",-15.21,2.4,"82,591",-0.81,0.17,167
311,GBX,"Greenbrier Companies, Inc. (The)",46.01,27.57,40.94,0.5,-0.01,27.69,51.47,38.24,62.09,66.2,42.71,41.63,59.98,8.67,,41.66,-3.56,,46.06,16.23,,-19.03,744,36.51,5.23,"3,793",0.08,1.31,64
45,XYZ,"Block, Inc. (formerly Square; ticker often stylized, but XYZ may be a placeholder)",73.75,36.67,55.12,0.5,0.47,35.64,71.73,52.58,61.85,60.0,58.98,55.71,48.15,-3.06,,47.97,1.4,,48.0,8.3,,6.97,"31,703",-57.67,-26.47,"695,848",1.11,-0.36,444
20,BABA,Alibaba Group Holding Limited,143.93,51.8,42.1,0.5,-1.21,31.42,56.82,41.7,61.6,52.05,50.08,48.61,48.44,-6.7,,49.93,4.96,,46.86,6.48,,-6.34,"687,972",186.39,78.26,"1,734,107",3.73,10.06,656
333,TYL,"Tyler Technologies, Inc.",545.91,29.15,25.14,0.5,0.73,18.28,31.22,24.9,61.6,52.89,27.53,25.58,45.81,3.89,,29.2,-1.73,,15.91,-32.83,,-20.67,427,3.89,0.23,"1,828",-1.46,2.18,82
302,EEFT,"Euronet Worldwide, Inc.",89.91,26.52,29.03,0.5,-0.18,21.28,42.81,29.46,61.35,47.47,35.88,32.58,38.21,-3.74,,,,,35.78,1.67,,-9.18,335,-10.43,-67.32,"4,843",1.42,13.69,41
78,SE,Sea Limited,193.04,58.65,46.2,0.5,0.32,33.57,64.49,45.18,61.1,54.4,50.34,46.72,48.45,-18.05,,46.69,-15.64,,44.6,0.37,,-2.25,"26,965",53.89,-20.81,"344,651",0.76,1.84,410
49,NEE,"NextEra Energy, Inc.",71.04,20.58,28.23,0.5,-1.77,22.25,37.76,28.2,61.1,50.41,30.35,28.73,29.6,-14.57,,30.21,-0.38,,27.8,-3.04,,-1.37,"21,113",-41.87,-32.74,"647,274",1.14,3.18,310
334,MITT,"AG Mortgage Investment Trust, Inc.",7.71,36.47,32.2,0.5,-1.42,21.06,38.76,30.37,60.35,66.05,32.46,29.59,40.12,13.95,,,,,37.24,18.3,,-7.92,425,-6.8,17.73,"1,744",0.11,8.59,11
261,XMTR,"Xometry, Inc.",48.31,119.43,80.93,0.5,1.37,55.09,97.11,78.84,59.6,58.25,79.5,75.42,77.11,-13.02,,75.06,-14.41,,71.82,-6.69,,3.82,801,11.56,-49.84,"12,562",0.06,2.2,92
30,XOM,Exxon Mobil Corporation,112.5,18.33,21.05,0.5,0.94,16.83,29.65,21.88,59.35,42.08,25.31,24.14,25.89,-6.38,,27.03,-0.21,,18.74,-22.42,,-4.84,"49,637",-1.83,-3.85,"1,034,918",1.15,11.66,427
130,INSM,Insmed Incorporated,145.93,35.22,53.79,0.5,-0.88,36.21,132.81,65.04,59.35,38.65,48.09,45.89,45.98,-17.39,,55.28,-10.53,,29.75,-28.37,,7.81,"4,314",-14.27,2.47,"105,563",0.64,4.61,120
74,EQT,EQT Corporation,51.17,23.82,35.41,0.5,0.43,27.07,45.61,35.8,59.35,47.17,40.49,39.05,44.16,-6.35,,37.42,-4.33,,36.1,4.45,,-8.75,"19,285",61.8,-3.41,"348,507",0.52,-1.05,214
177,SPHR,Sphere Entertainment Co.,54.63,58.41,51.36,0.5,4.49,38.3,67.64,52.36,59.35,45.3,58.82,55.27,58.74,9.0,,,,,60.95,7.77,,-7.38,"20,476",158.24,181.73,"54,469",1.07,27.06,78
343,MMSI,"Merit Medical Systems, Inc.",88.79,22.59,27.42,0.5,1.47,18.68,37.63,26.38,59.1,56.25,31.58,28.79,45.24,-0.68,,41.43,3.12,,27.76,2.63,,-17.82,807,0.0,-4.38,"1,159",0.09,-1.45,38
73,DDOG,"Datadog, Inc.",139.13,44.56,41.57,0.5,1.39,29.94,53.9,41.52,58.85,50.34,44.38,42.79,41.67,-2.86,,,,,43.59,-7.54,,-0.1,"17,611",-26.91,-13.65,"350,300",0.76,-0.42,442
357,KRG,"Knightscope, Inc.",22.59,27.07,23.39,0.5,1.14,16.81,30.3,23.29,58.85,50.97,27.08,24.64,51.93,-19.87,,33.77,-9.02,,40.03,-27.76,,-28.54,167,21.9,456.67,502,0.0,31.76,13
303,FRT,Federal Realty Investment Trust,100.45,21.33,20.79,0.5,0.33,15.45,30.99,21.59,57.86,43.44,26.06,23.72,35.72,8.11,,,,,22.71,-14.63,,-14.94,189,3.85,-59.35,"4,747",0.89,8.4,35
260,PODD,Insulet Corporation,337.61,35.93,41.25,0.5,1.7,24.71,49.0,38.99,57.61,64.16,39.16,35.91,54.19,-2.95,,46.62,3.95,,32.63,-1.88,,-12.94,"1,333",-8.38,-32.16,"12,599",1.46,9.17,129
193,PD,"PagerDuty, Inc.",15.94,47.86,45.98,0.5,2.99,30.27,57.32,44.14,57.61,61.0,48.67,44.67,52.99,-0.5,,,,,42.37,-10.62,,-7.01,"2,689",-4.85,-67.67,"41,999",1.57,6.81,48
143,GOSS,"Gossamer Bio, Inc.",3.11,101.84,89.11,0.5,8.07,57.6,102.45,85.24,57.11,64.9,90.03,84.75,175.05,31.03,,,,,114.59,33.8,,-85.94,"22,664",162.83,2772.5,"92,063",4.82,10.7,26
345,NVST,Envista Holdings Corporation,20.77,46.5,39.57,0.5,0.16,31.19,48.23,39.91,55.86,46.86,42.76,41.91,70.95,-1.32,,41.67,-15.01,,39.59,-26.09,,-31.38,112,-1.75,-47.42,"1,074",0.28,0.56,18
284,BTSG,"BrightSpring Health Services, Inc.",28.08,43.08,46.22,0.5,4.47,33.05,56.3,44.46,55.7,60.14,48.49,47.48,69.91,-19.1,,58.85,-11.28,,50.38,-7.9,,-23.69,315,-91.55,98.11,"8,144",39.19,229.85,26
38,TEVA,Teva Pharmaceutical Industries Limited,19.57,39.72,39.9,0.5,-0.56,28.89,63.19,41.18,55.36,44.83,44.47,47.04,48.99,-10.11,,44.19,3.37,,40.29,4.19,,-9.09,"37,208",-43.2,133.87,"815,671",2.05,6.16,207
26,U,Unity Software Inc.,43.1,63.64,63.23,0.5,2.48,43.61,87.06,64.04,54.86,47.48,75.76,72.78,79.37,-13.3,,76.14,0.2,,71.72,0.47,,-16.14,"62,685",-22.61,-28.19,"1,091,557",0.29,7.99,532
194,RPD,"Rapid7, Inc.",19.47,55.56,43.42,0.5,1.17,28.96,51.83,41.41,54.86,63.4,43.15,40.95,63.54,-0.71,,61.48,1.11,,54.54,2.41,,-20.12,"8,503",-1.19,-3.83,"41,296",-2.99,7.6,117
133,RH,RH,228.93,68.77,65.71,0.5,1.32,46.5,116.48,74.27,54.61,35.8,93.73,86.53,94.99,-21.26,,80.74,-0.57,,72.22,-7.54,,-29.28,"56,838",249.0,326.74,"101,571",4.18,19.68,518
244,AWK,"American Water Works Company, Inc.",138.5,22.78,22.31,0.5,0.52,17.55,29.57,22.56,54.11,46.91,25.18,23.81,32.08,-0.08,,25.17,-2.29,,16.95,-8.11,,-9.78,469,-34.77,4.69,"16,659",1.04,3.54,61
114,DXCM,"DexCom, Inc.",76.0,48.18,44.19,0.5,1.04,31.54,92.29,53.08,54.11,34.69,44.46,41.13,45.26,-4.41,,42.53,-1.04,,42.33,4.43,,-1.08,"10,090",0.12,-13.05,"157,123",2.93,-0.06,269
46,BE,Bloom Energy Corporation,62.96,74.87,78.04,0.5,4.85,65.07,118.39,84.04,53.62,34.89,84.29,92.96,105.27,6.61,,,,,98.28,3.05,,-27.22,"88,778",-48.76,88.46,"664,523",4.02,7.88,448
66,IBM,International Business Machines Corporation,256.88,22.05,26.22,0.5,0.76,16.79,36.0,25.85,53.37,52.7,30.75,28.94,31.71,-4.87,,29.67,0.38,,30.06,11.48,,-5.49,"25,136",-14.62,-51.68,"397,858",0.26,-1.53,514
355,MCS,Marcus Corporation (The),15.48,40.14,35.14,0.5,1.61,16.16,41.47,32.42,53.12,64.55,37.07,36.53,219.29,153.22,,,,,,,,-184.16,413,12.84,12.84,571,0.18,0.35,5
312,EVRG,"Evergy, Inc.",71.61,12.42,17.46,0.5,-0.73,12.5,22.89,17.18,52.12,54.23,17.58,16.46,27.61,15.08,,22.65,-15.54,,18.25,36.52,,-10.15,553,-2.12,3.95,"3,747",1.0,1.35,35
199,UNIT,Uniti Group Inc.,6.85,76.71,56.09,0.5,6.87,41.75,85.48,57.64,51.87,45.09,51.98,50.2,55.58,0.24,,,,,26.34,-55.31,,0.51,"3,872",67.47,100.21,"38,077",-2.52,-5.96,37
95,SPCE,"Virgin Galactic Holdings, Inc.",3.13,60.02,94.01,0.5,0.82,71.47,118.96,93.06,51.12,52.75,87.32,84.46,152.53,11.48,,140.66,1.42,,142.29,90.05,,-58.52,"103,261",2373.91,1704.63,"230,939",0.18,-0.47,107
235,IMCR,Immunocore Holdings plc,36.4,34.78,43.88,0.5,1.69,35.91,51.36,43.4,51.12,54.86,44.42,42.63,81.21,-6.89,,77.89,-0.58,,23.01,3.76,,-37.32,664,-0.3,-34.13,"20,537",-0.0,0.26,24
320,CHEF,"Chefs' Warehouse, Inc. (The)",64.44,37.02,34.55,0.5,-0.7,27.55,47.94,35.24,50.62,43.11,36.38,34.75,78.04,71.32,,66.82,47.49,,87.41,135.56,,-43.49,946,-0.11,-4.73,"3,031",-0.07,0.3,25
189,AXON,"Axon Enterprise, Inc.",747.55,58.08,47.84,0.5,0.35,24.19,70.69,45.2,49.88,57.54,55.65,55.78,53.55,-3.58,,46.51,-0.97,,44.65,-0.71,,-5.71,"4,227",4.06,-0.91,"44,972",0.36,1.92,507
221,CYRX,"Cryoport, Inc.",9.59,105.75,84.54,0.5,3.56,54.29,122.27,85.08,49.88,49.0,104.65,95.44,76.11,-4.33,,80.78,-5.86,,72.78,2.18,,8.43,"2,070",3.76,-42.55,"27,535",0.46,4.31,22
308,MKSI,"MKS Instruments, Inc.",110.6,49.73,50.0,0.5,-1.23,38.92,79.69,54.19,49.88,38.13,64.84,59.97,52.78,-14.81,,49.47,2.33,,18.02,-61.28,,-2.77,867,57.64,102.1,"4,216",7.88,100.76,50
87,EQX,Equinox Gold Corp.,10.74,59.06,49.89,0.5,5.07,42.49,57.97,50.85,49.63,40.06,51.42,53.68,64.91,-0.88,,,,,,,,-15.02,"22,801",-15.14,292.99,"293,569",0.31,3.66,29
112,TRIP,"TripAdvisor, Inc.",17.76,53.14,54.72,0.5,0.86,39.67,68.45,54.8,49.63,49.67,58.88,54.15,52.59,-42.16,,55.97,-15.64,,59.02,130.46,,2.13,"9,747",167.26,32.58,"162,717",0.54,10.46,147
294,GKOS,Glaukos Corporation,87.52,44.58,41.35,0.5,-0.55,27.08,68.33,44.93,49.13,40.13,55.98,51.43,61.97,5.86,,58.27,-1.83,,48.57,18.71,,-20.62,"1,863",430.77,53.84,"5,949",2.23,8.54,58
331,VECO,Veeco Instruments Inc.,25.23,54.38,45.59,0.5,-1.41,30.46,53.42,43.29,49.13,62.56,47.53,44.56,104.38,-8.59,,65.59,-13.73,,45.89,-1.83,,-58.78,"1,022",0.89,3.65,"2,138",1.86,3.24,58
220,PTCT,"PTC Therapeutics, Inc.",58.33,53.45,59.22,0.5,-1.81,47.79,91.71,59.94,49.13,45.36,55.77,57.81,94.92,41.33,,59.27,15.22,,53.37,8.79,,-35.7,"1,588",8.03,-58.44,"27,552",0.03,-3.96,68
102,XIFR,"Unknown (possibly XPLR Infrastructure, LP or similar; limited data as of 2025)",9.78,44.67,50.5,0.5,-0.79,40.28,84.88,55.22,48.63,34.24,61.87,60.16,51.77,-3.6,,,,,,,,-1.27,"20,948",1818.32,1933.79,"200,362",-0.04,0.35,50
123,MGNI,"Magnite, Inc.",23.89,53.82,59.37,0.5,0.71,44.29,79.66,61.72,48.63,40.46,67.13,63.4,63.19,-13.04,,63.02,-1.14,,89.72,38.86,,-3.83,"7,910",-21.29,16.32,"118,726",0.83,8.16,83
269,TNDM,"Tandem Diabetes Care, Inc.",12.37,89.16,72.24,0.5,0.07,50.04,90.95,72.42,48.63,49.39,80.24,73.63,83.43,-3.47,,,,,64.9,15.72,,-11.19,"2,047",142.54,118.93,"11,719",-0.98,0.27,90
81,ABBV,AbbVie Inc.,211.64,15.39,23.55,0.5,-2.16,14.41,33.0,24.66,48.38,42.13,26.06,28.13,29.33,5.93,,28.62,8.94,,22.25,-16.57,,-5.79,"37,406",140.68,244.69,"333,920",0.74,5.31,301
171,OMER,Omeros Corporation,4.27,58.57,111.03,0.5,-1.69,58.43,147.27,108.15,48.38,55.12,107.96,118.28,177.67,1.93,,197.58,0.25,,158.41,2.46,,-66.64,"3,293",9.33,-20.07,"62,899",1.5,4.9,57
254,PEGA,"Pegasystems, Inc.",56.45,38.77,55.06,0.5,0.97,28.17,70.26,50.85,48.13,63.52,58.21,53.14,105.28,-0.84,,70.39,-6.63,,58.1,30.58,,-50.22,"1,155",8.45,8.86,"13,933",-0.36,0.56,105
124,INDI,"indie Semiconductor, Inc.",3.98,66.76,78.14,0.5,-1.35,61.8,121.99,86.05,48.13,33.99,86.62,99.15,93.26,0.15,,,,,94.42,7.93,,-15.11,"3,137",-3.03,-28.15,"114,086",0.0,-0.56,63
22,NKE,"NIKE, Inc.",74.25,22.6,37.72,0.5,0.05,22.91,53.55,37.49,47.88,50.94,43.24,39.3,38.49,-3.84,,40.58,-1.12,,37.04,-1.24,,-0.78,"75,604",21.58,10.18,"1,475,692",0.48,2.08,573
63,GEO,"GEO Group, Inc. (The)",21.3,51.47,47.25,0.5,-1.2,35.73,80.08,53.04,47.88,34.31,50.92,61.88,71.51,8.7,,61.98,6.02,,62.14,-8.48,,-24.26,"73,899",441.62,452.97,"428,375",1.25,2.95,216
129,VNET,"VNET Group, Inc.",7.93,78.05,89.85,0.5,-0.79,71.72,112.3,90.93,47.88,46.42,99.36,98.7,109.36,-5.64,,97.73,6.89,,94.41,3.16,,-19.51,"23,856",76.16,422.47,"105,584",-3.04,11.13,66
32,RKLB,Rocket Lab Corporation,46.17,66.28,72.93,0.5,-1.23,46.48,107.66,77.74,47.63,38.66,86.26,88.66,91.31,4.42,,83.39,0.65,,83.31,0.53,,-18.38,"219,870",286.71,38.95,"951,547",1.36,0.05,393
317,GVA,Granite Construction Incorporated,108.45,32.26,24.15,0.5,-0.07,21.32,37.82,26.21,47.63,31.63,27.88,26.5,54.58,-4.47,,47.44,-7.28,,23.47,-4.37,,-30.42,839,-0.59,63.55,"3,293",13.24,15.18,31
170,APLS,"Apellis Pharmaceuticals, Inc.",26.04,65.32,56.07,0.5,0.64,49.1,71.26,57.37,47.38,39.83,57.27,56.19,84.28,0.1,,,,,,,,-28.21,"7,509",28.07,37.68,"62,913",-1.08,0.68,94
346,PATK,Patriot Battery Metals Inc.,111.65,32.82,32.45,0.5,0.28,27.37,39.93,33.74,46.88,36.12,34.34,35.79,44.61,2.52,,35.48,-16.63,,34.69,1.49,,-12.16,215,-0.46,-3.59,"1,051",0.0,1.06,31
208,VRNT,Verint Systems Inc.,20.33,42.27,49.6,0.5,-0.81,34.37,61.6,49.41,46.63,51.18,50.44,51.17,59.81,-18.22,,40.38,-21.69,,9.25,-1.58,,-10.21,"1,929",-2.18,-35.07,"35,149",0.05,0.31,35
318,VAC,Marriott Vacations Worldwide Corporation,76.37,39.18,40.74,0.5,0.81,31.52,59.26,43.91,45.89,34.81,49.14,47.04,44.8,-19.26,,,,,,,,-4.06,693,27.39,40.57,"3,146",1.68,6.14,40
144,AKAM,"Akamai Technologies, Inc.",76.75,31.73,31.38,0.5,0.81,13.65,56.71,35.54,45.89,36.79,45.06,42.77,39.05,3.68,,,,,38.51,-1.59,,-7.67,"3,138",4.67,-38.51,"92,034",1.42,2.98,167
15,MSFT,Microsoft Corporation,500.37,19.56,20.33,0.5,-2.74,17.7,32.53,22.77,45.64,28.75,25.85,24.61,29.19,4.76,,28.23,5.79,,24.67,-0.28,,-8.86,"296,433",-0.65,35.73,"2,441,454",1.74,3.93,"1,411"
68,LUV,Southwest Airlines Co.,31.11,33.08,38.24,0.5,-1.01,25.86,54.89,39.71,45.14,42.47,44.92,40.97,46.29,-12.49,,53.21,-8.13,,38.59,-3.46,,-8.04,"21,965",-10.09,61.41,"379,554",2.97,4.98,209
151,TCOM,Trip.com Group Limited,72.5,52.6,39.2,0.5,-0.67,32.34,54.85,42.83,44.64,30.93,44.27,48.39,49.68,43.48,,38.91,14.63,,29.76,-10.69,,-10.48,"3,177",10.31,-42.33,"82,322",-0.42,3.94,99
214,RWT,"Redwood Trust, Inc.",6.2,39.18,32.42,0.5,0.2,22.99,40.79,31.66,44.64,55.7,34.23,32.03,53.41,8.3,,30.73,-3.77,,36.84,-5.27,,-20.99,606,0.66,-14.41,"32,057",-0.6,4.96,19
332,CTO,"CTO Realty Growth, Inc.",17.02,25.34,21.97,0.5,-1.16,13.52,29.92,22.29,44.14,47.61,23.76,26.65,34.24,-5.78,,,,,17.72,28.86,,-12.27,125,-27.75,14.68,"2,101",0.53,1.16,15
205,CNX,CNX Resources Corporation,29.28,19.12,29.14,0.5,-3.57,22.3,41.31,31.57,44.14,34.21,35.38,35.65,40.87,2.95,,48.22,-4.13,,37.56,-3.3,,-11.73,906,4.74,3.9,"36,685",0.08,0.79,67
297,PRO,"PROS Holdings, Inc.",15.12,42.34,48.03,0.5,0.83,34.24,56.91,46.97,43.64,56.28,49.21,50.96,70.33,-5.58,,70.48,-1.12,,58.49,14.97,,-22.3,"2,743",-1.26,-8.48,"5,713",-3.59,-2.48,24
247,MTN,"Vail Resorts, Inc.",144.48,26.02,29.93,0.5,3.61,22.82,40.51,31.2,43.39,39.38,34.83,33.54,42.1,-4.38,,40.59,-3.07,,38.29,17.78,,-12.16,"7,285",206.74,508.1,"16,281",3.52,13.78,107
168,FOUR,"Shift4 Payments, Inc.",85.6,56.57,46.45,0.5,0.14,37.91,64.0,48.77,43.14,35.96,52.59,50.28,54.47,-4.82,,44.62,-0.68,,42.28,-5.33,,-8.02,"9,422",-49.56,-44.07,"63,579",2.98,18.77,173
326,POST,"Post Holdings, Inc.",104.73,24.29,19.84,0.5,-0.7,13.82,23.27,19.02,41.9,61.34,21.46,20.04,37.32,-5.52,,47.0,-8.41,,24.07,-69.02,,-17.49,462,0.0,2.9,"2,654",0.15,0.53,59
149,DBRG,"DigitalBridge Group, Inc.",11.17,29.9,45.95,0.5,0.18,37.43,71.25,49.81,41.9,34.52,55.79,54.4,64.72,-6.91,,51.89,12.83,,45.48,2.79,,-18.77,"5,602",266.86,214.01,"87,516",-0.0,-0.34,60
304,VERX,"Vertex, Inc.",23.87,72.69,49.45,0.5,4.79,30.69,68.27,47.91,41.9,55.72,53.24,49.96,81.82,-20.42,,60.27,-17.33,,52.98,32.83,,-32.37,"1,775",16.55,216.4,"4,706",-2.91,29.96,26
40,PANW,"Palo Alto Networks, Inc.",197.33,33.39,33.43,0.5,-0.31,28.42,65.42,42.33,41.65,24.35,37.19,35.67,68.05,-15.04,,36.4,-17.71,,32.77,15.33,,-34.63,"52,127",-15.07,8.19,"791,444",1.16,-0.22,788
101,HLF,Herbalife Ltd.,9.29,55.77,63.85,0.5,0.43,47.57,84.93,68.58,41.65,35.25,73.33,67.89,72.64,-3.8,,,,,70.24,-2.81,,-8.8,"48,255",-0.13,53.24,"209,884",-0.92,-3.76,70
185,PPL,PPL Corporation,35.79,13.78,16.79,0.5,-0.89,13.47,21.63,17.58,41.4,35.77,18.81,18.37,22.84,-7.5,,,,,,,,-6.05,"4,376",246.2,107.89,"48,759",-10.71,-10.35,70
291,AEIS,"Advanced Energy Industries, Inc.",157.25,42.55,36.9,0.5,-1.44,27.94,63.68,42.03,40.9,31.49,51.59,46.55,42.9,-2.68,,41.61,6.8,,37.29,3.81,,-6.0,"1,078",-0.19,-48.86,"6,894",0.54,3.0,59
111,AR,Antero Resources Corporation,32.85,29.89,39.44,0.5,-1.05,29.22,54.23,42.31,40.65,33.14,47.36,45.68,43.36,-8.93,,,,,41.03,2.34,,-3.92,"6,568",-20.71,-19.95,"164,399",-0.17,0.4,243
47,CVX,Chevron Corporation,157.79,18.58,20.22,0.5,3.68,16.09,32.31,22.68,40.65,32.1,26.85,24.97,24.91,-5.05,,28.01,-2.27,,25.1,0.77,,-4.69,"44,448",50.83,1.13,"658,834",0.57,1.75,375
219,QD,Qudian Inc.,4.12,74.28,51.77,0.5,-1.75,39.19,75.06,55.27,40.65,37.04,56.23,62.12,86.4,-3.37,,,,,,,,-34.62,677,27.26,17.94,"29,285",-1.46,-0.98,10
159,REAL,"The RealReal, Inc.",8.88,83.21,91.85,0.5,1.2,63.45,107.88,91.76,40.4,50.36,90.15,91.78,67.91,-19.78,,,,,111.43,,,23.94,"5,484",38.55,23.26,"73,544",2.27,4.07,26
367,MDRX,Veradigm Inc.,4.75,35.62,54.73,0.5,0.49,29.02,84.32,58.47,40.4,40.88,71.62,65.04,,,,,,,,,,,N/A,,,N/A,,,N/A
43,BMY,Bristol-Myers Squibb Company,47.15,27.21,28.3,0.5,-0.62,19.35,34.68,28.23,40.15,50.72,28.54,29.11,34.52,2.76,,33.24,-2.3,,37.46,33.15,,-6.22,"59,910",254.6,6.98,"741,150",0.69,7.29,341
299,JAMF,Jamf Holding Corp.,9.78,47.61,41.02,0.5,2.44,31.34,47.98,40.79,39.9,52.1,41.17,39.7,101.48,4.66,,60.08,-0.11,,41.44,-28.98,,-60.47,716,110.59,131.72,"5,062",-0.57,0.72,17
234,ALNY,"Alnylam Pharmaceuticals, Inc.",469.31,49.72,39.67,0.5,0.4,31.45,60.76,45.72,39.15,25.84,46.33,43.21,55.83,9.5,,48.31,0.15,,43.6,1.5,,-16.16,"4,222",-9.9,7.62,"20,967",4.07,10.3,175
106,BILL,"BILL Holdings, Inc.",52.93,69.3,49.13,0.5,6.24,41.0,89.54,59.95,39.15,26.81,74.19,68.65,58.36,-4.66,,,,,55.59,-4.87,,-9.23,"20,697",-20.7,89.64,"177,001",2.1,6.5,318
138,FIVN,"Five9, Inc.",25.28,52.94,45.73,0.5,1.52,36.1,68.32,51.5,38.65,27.12,50.79,48.99,90.24,46.29,,101.95,53.75,,32.51,-50.96,,-44.5,"3,642",10.36,-20.52,"97,869",0.0,1.86,96
35,DIS,Walt Disney Company (The),115.79,19.92,25.29,0.5,-0.13,19.98,40.12,28.41,38.4,31.56,31.71,29.28,33.28,-12.34,,35.37,-2.41,,25.48,-8.06,,-7.99,"72,492",11.11,74.35,"856,612",1.79,1.9,441
55,SHOP,Shopify Inc.,142.2,66.75,54.1,0.5,0.63,43.24,72.82,56.84,38.4,37.19,62.38,59.4,51.61,-36.68,,50.79,-26.43,,51.58,38.66,,2.49,"33,165",12.4,-29.75,"518,540",1.08,1.35,606
248,CMI,Cummins Inc.,405.27,24.04,24.56,0.5,0.03,19.58,38.53,27.18,38.15,32.54,31.72,29.78,35.73,9.51,,28.76,-2.51,,26.52,8.0,,-11.17,"5,906",4.27,7.19,"15,694",0.68,2.45,220
279,CMS,CMS Energy Corporation,71.22,12.68,16.67,0.5,-2.03,13.64,21.62,17.48,37.91,32.94,17.83,17.08,23.98,-38.69,,19.88,-26.39,,19.62,-25.35,,-7.31,"2,478",0.12,-1.78,"8,929",0.1,3.43,21
127,PSEC,Prospect Capital Corporation,2.79,28.44,25.89,0.5,-0.94,15.53,35.97,28.14,37.91,34.41,27.66,30.41,69.58,-4.72,,,,,29.15,-4.15,,-43.69,"2,541",-4.69,22.34,"109,160",-0.4,0.38,45
164,PMT,PennyMac Mortgage Investment Trust,12.38,22.89,24.29,0.5,-1.52,14.33,34.45,25.11,37.41,43.6,26.13,23.4,58.49,-2.8,,59.17,-4.8,,15.61,-9.81,,-34.2,"1,947",116.82,182.99,"68,412",0.02,0.79,28
256,XERS,"Xeris Biopharma Holdings, Inc.",7.81,61.61,57.3,0.5,-2.92,41.2,87.46,60.58,37.16,38.11,58.14,54.46,153.37,119.12,,,,,,,,-96.07,408,-10.72,-67.97,"13,095",0.02,0.1,15
319,BAND,Bandwidth Inc.,15.18,37.72,53.4,0.5,0.27,44.19,95.01,66.64,36.91,22.46,50.77,49.48,97.1,30.93,,,,,45.88,-6.54,,-43.7,568,-5.02,35.24,"3,113",0.35,-0.86,22
64,BYND,"Beyond Meat, Inc.",2.49,59.93,67.47,0.5,0.86,59.19,91.13,71.22,36.91,32.21,66.38,63.96,133.85,-0.26,,128.44,-1.43,,100.08,10.76,,-66.38,"10,674",31.19,-50.74,"407,828",0.51,6.99,119
245,PSN,Parsons Corporation,74.76,28.57,29.46,0.5,0.54,19.13,44.56,32.13,36.66,36.53,36.72,35.5,65.66,18.28,,50.57,-1.68,,28.19,2.86,,-36.2,566,-23.62,-4.55,"16,453",0.14,1.9,54
295,QTWO,"Q2 Holdings, Inc.",82.11,48.44,40.22,0.5,3.11,34.02,49.99,41.76,36.41,34.13,44.37,42.51,44.73,2.23,,,,,32.88,-15.12,,-4.51,637,-14.04,-1.24,"5,815",0.26,3.78,30
207,CDLX,"Cardlytics, Inc.",0.94,123.0,126.66,0.5,-0.1,78.74,197.55,136.21,36.41,38.42,115.93,107.96,208.12,8.89,,175.57,-2.25,,190.18,35.11,,-81.45,"3,366",270.7,192.19,"35,184",-0.11,1.23,14
