Ticker,Company Name,Latest Open,Latest Close,Latest High,Latest Low,Open 1d (%),Open 1w (%),Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Debt Class,Spread 1Y,Spread 3Y,Spread 5Y,Latest Open_Color,Latest Close_Color,Latest High_Color,Latest Low_Color,Open 1d (%)_Color,Open 1w (%)_Color,Close 1d (%)_Color,Close 1w (%)_Color,High 1d (%)_Color,High 1w (%)_Color,Low 1d (%)_Color,Low 1w (%)_Color,Spread 1Y_Color,Spread 3Y_Color,Spread 5Y_Color
MIDD,Middleby Corporation,144.65,141.83,146.18,140.2,1.36,5.62,-1.8,3.64,0.28,5.97,-1.17,3.29,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
PEP,"PepsiCo, Inc.",145.68,141.71,145.7,140.35,-0.22,0.0,-3.2,-3.74,-1.48,-1.41,-3.4,-3.51,SENIOR_NORE_14,7.44,17.64,34.51,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
BABA,Alibaba Group Holding Limited,139.88,141.2,141.22,138.77,3.59,8.54,4.15,4.59,4.14,3.34,4.57,7.98,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
AWK,"American Water Works Company, Inc.",142.65,140.02,143.23,139.02,0.46,-0.3,-2.49,-2.43,-0.26,-0.91,-1.81,-2.74,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
DDOG,"Datadog, Inc.",136.29,136.44,136.92,134.65,2.67,-2.62,0.26,-0.18,0.49,-3.92,1.7,-1.02,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
MTSI,"MACOM Technology Solutions Holdings, Inc.",130.71,130.25,132.62,129.32,-2.02,-1.22,0.3,1.64,-1.19,-1.0,0.11,1.74,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
JAZZ,Jazz Pharmaceuticals plc,129.06,129.85,130.27,127.07,0.92,2.38,0.27,1.64,-0.0,1.67,-0.63,1.2,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
NSIT,"Insight Enterprises, Inc.",130.53,128.06,130.53,126.12,3.22,0.46,0.29,-1.61,1.19,-0.44,0.4,-2.32,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
PDD,PDD Holdings Inc.,125.52,125.03,126.04,123.5,-0.24,2.2,0.28,4.0,-0.43,2.4,-0.51,3.06,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
ABNB,"Airbnb, Inc.",124.24,124.62,126.08,123.06,-0.9,-4.37,0.65,-4.53,-1.02,-3.84,0.2,-4.76,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#F87171,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
RGEN,Repligen Corporation,123.23,120.7,123.26,119.14,2.63,0.62,-3.1,-1.32,-1.64,-1.32,-0.75,-2.27,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
DUK,Duke Energy Corporation,120.4,120.17,120.83,119.76,-0.75,-1.63,-0.36,-1.89,-0.54,-1.92,-0.23,-1.92,SENIOR_NORE,7.25,13.0,21.75,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
DUK,Duke Energy Corporation,120.4,120.17,120.83,119.76,-0.75,-1.63,-0.36,-1.89,-0.54,-1.92,-0.23,-1.92,SENIOR_NORE_14,2.12,4.98,8.9,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
DUK,Duke Energy Corporation,120.4,120.17,120.83,119.76,-0.75,-1.63,-0.36,-1.89,-0.54,-1.92,-0.23,-1.92,SENIOR_NORE,2.13,5.04,9.03,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
DUK,Duke Energy Corporation,120.4,120.17,120.83,119.76,-0.75,-1.63,-0.36,-1.89,-0.54,-1.92,-0.23,-1.92,SENIOR_NORE_14,7.01,13.9,23.73,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
ITRI,"Itron, Inc.",120.99,120.12,121.3,119.27,-0.6,-2.56,-0.27,-2.29,-1.28,-2.31,-0.23,-1.54,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
DIS,Walt Disney Company (The),117.96,118.84,118.88,116.75,-0.8,0.49,0.79,0.39,-0.75,0.19,-0.81,-0.43,SENIOR_NORE_14,9.11,20.37,35.47,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
DIS,Walt Disney Company (The),117.96,118.84,118.88,116.75,-0.8,0.49,0.79,0.39,-0.75,0.19,-0.81,-0.43,SENIOR_NORE,11.83,20.5,29.7,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
DIS,Walt Disney Company (The),117.96,118.84,118.88,116.75,-0.8,0.49,0.79,0.39,-0.75,0.19,-0.81,-0.43,SENIOR_NORE,8.86,19.35,34.58,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
DIS,Walt Disney Company (The),117.96,118.84,118.88,116.75,-0.8,0.49,0.79,0.39,-0.75,0.19,-0.81,-0.43,SENIOR_NORE_14,11.83,20.5,29.7,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
PATK,Patriot Battery Metals Inc.,113.7,113.37,114.1,112.02,-0.85,0.58,-0.17,1.36,-1.82,0.76,-1.15,0.4,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
XOM,Exxon Mobil Corporation,109.73,109.85,110.04,108.35,-1.68,-3.51,0.57,-3.88,-1.55,-4.13,-0.61,-4.6,SENIOR_NORE,10.23,16.31,24.23,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
XOM,Exxon Mobil Corporation,109.73,109.85,110.04,108.35,-1.68,-3.51,0.57,-3.88,-1.55,-4.13,-0.61,-4.6,SENIOR_NORE_14,9.71,15.37,22.87,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
MKSI,"MKS Instruments, Inc.",105.6,109.02,109.09,104.18,2.52,-0.69,4.34,5.5,4.12,1.99,2.0,1.9,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
GVA,Granite Construction Incorporated,108.07,108.17,109.15,106.98,-0.74,-1.35,0.06,0.39,0.02,-0.37,1.23,-0.25,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
WEC,"WEC Energy Group, Inc.",107.52,107.36,107.65,106.65,0.07,0.95,-0.4,0.8,-0.31,0.38,-0.36,0.38,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
POST,"Post Holdings, Inc.",107.52,106.31,108.14,105.7,-0.21,-4.09,-1.83,-6.05,-1.2,-4.76,-1.81,-4.86,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
ITGR,Integer Holdings Corporation,106.53,106.22,107.14,105.11,0.07,-0.71,-0.67,-1.53,-1.19,-0.9,-1.15,-1.51,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
TMDX,"TransMedics Group, Inc.",104.4,105.58,108.0,103.65,0.27,-10.45,1.51,-8.16,2.13,-7.73,2.63,-8.13,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
LCII,LCI Industries,106.23,105.24,106.29,103.95,0.01,0.37,-0.74,-0.17,-2.01,-0.01,-0.97,-0.24,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
FWONK,Formula One Group,100.76,101.84,101.88,99.97,0.78,0.76,1.08,1.94,1.12,1.54,1.3,0.89,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
FRT,Federal Realty Investment Trust,101.59,101.75,102.23,100.89,0.13,1.75,-0.9,1.19,-0.69,1.53,-0.53,1.38,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
MMYT,MakeMyTrip Limited,100.45,100.2,101.4,99.51,-0.21,0.11,-0.25,1.47,-0.91,0.45,0.31,0.91,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
SHAK,Shake Shack Inc.,99.99,97.59,100.53,97.03,-1.99,-4.94,-2.59,-7.93,-2.91,-5.25,-2.51,-7.05,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
UBER,"Uber Technologies, Inc.",91.38,94.36,94.56,91.38,-1.24,-4.81,3.7,0.65,2.19,-1.65,2.86,-0.25,SENIOR_NORE_14,13.54,25.43,47.44,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
WDC,Western Digital Corporation,92.71,93.29,93.5,91.65,0.24,13.79,1.36,16.25,0.43,13.71,0.25,14.99,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
OKTA,"Okta, Inc.",91.17,92.68,92.73,90.81,0.97,-1.53,1.31,-0.1,0.85,-3.06,0.87,0.18,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
MMSI,"Merit Medical Systems, Inc.",93.05,92.33,93.23,91.21,1.12,3.08,-0.69,1.98,-0.04,2.11,-0.87,1.53,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
GKOS,Glaukos Corporation,94.14,91.88,94.32,91.73,1.23,-2.03,-2.19,-4.11,-1.05,-2.76,-0.3,-3.43,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
TGT,Target Corporation,93.21,91.5,93.44,91.33,0.46,-4.01,-1.79,-4.67,-0.54,-3.88,-1.21,-4.53,SENIOR_NORE_14,13.71,28.7,43.26,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
TGT,Target Corporation,93.21,91.5,93.44,91.33,0.46,-4.01,-1.79,-4.67,-0.54,-3.88,-1.21,-4.53,SENIOR_NORE,12.09,26.23,39.29,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
SO,Southern Company (The),91.43,90.83,91.85,90.59,-0.6,-1.12,-1.04,-1.59,-0.57,-1.03,-1.04,-1.76,SENIOR_NORE_14,13.33,26.07,35.71,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
ORA,"Ormat Technologies, Inc.",91.72,90.62,91.71,90.25,-0.64,-1.31,-0.53,-1.38,-0.97,-1.88,0.23,-1.65,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
EEFT,"Euronet Worldwide, Inc.",91.26,90.5,91.26,89.24,0.13,-2.91,-0.72,-2.89,-1.29,-3.13,-1.33,-4.01,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
Z,"Zillow Group, Inc.",88.07,89.9,91.93,87.75,3.13,2.97,2.29,6.63,4.06,7.27,2.77,4.32,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
GPN,Global Payments Inc.,87.21,87.42,87.6,85.91,-0.21,-1.47,-0.41,-1.58,-1.63,-1.82,-0.65,-2.78,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
FOUR,"Shift4 Payments, Inc.",87.92,87.31,88.44,85.78,-0.22,-4.29,-0.32,-3.45,-1.23,-3.92,-1.27,-4.69,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
W,Wayfair Inc.,90.0,87.06,90.44,86.9,7.27,19.43,-2.85,16.7,0.43,19.61,4.16,18.05,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
AFRM,"Affirm Holdings, Inc.",87.57,85.88,88.53,85.76,-3.81,-4.82,-1.68,-2.92,-5.01,-11.47,-0.79,-1.15,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
MRK,"Merck & Co., Inc.",84.16,84.09,84.32,82.82,0.44,0.89,-0.73,-0.04,-1.11,0.09,-0.52,-0.55,SENIOR_NORE_14,6.72,15.77,29.95,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#F87171,#F87171,#10B981,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
QTWO,"Q2 Holdings, Inc.",81.67,84.04,84.96,79.95,4.71,3.69,6.64,6.74,6.72,7.33,2.99,2.46,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
MTH,Meritage Homes Corporation,82.39,82.14,82.83,81.07,-1.28,5.9,-0.83,5.73,-2.25,5.49,-1.12,5.31,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
WK,Workiva Inc.,79.77,81.37,81.67,78.96,2.98,-1.79,1.8,-1.06,1.88,-1.2,2.23,-2.76,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
CAMT,Camtek Ltd.,80.05,81.07,81.29,79.96,1.32,-7.54,2.95,-1.98,1.99,-6.56,2.94,-2.81,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
SATS,EchoStar Corporation,81.65,80.63,84.48,75.5,21.63,42.89,19.91,30.49,20.36,36.54,14.08,34.2,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
AKAM,"Akamai Technologies, Inc.",78.77,78.88,79.43,77.5,1.84,0.5,0.41,-0.32,0.28,0.2,0.27,-1.08,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
VAC,Marriott Vacations Worldwide Corporation,78.72,78.23,79.18,77.15,-0.73,-0.09,-1.0,0.1,-2.46,0.49,-0.84,-0.48,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#10B981,#F87171,#10B981,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
DXCM,"DexCom, Inc.",79.65,78.0,79.65,77.74,-1.52,6.09,-3.12,3.53,-2.39,5.08,-2.19,4.29,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
ATI,ATI Inc.,77.93,77.5,78.21,76.68,0.54,-0.78,-0.17,-0.05,0.37,-0.94,2.2,0.12,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#10B981,#F87171,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
MIRM,"Mirum Pharmaceuticals, Inc.",76.29,77.39,78.1,76.21,2.6,2.22,1.75,4.77,2.15,3.11,6.05,4.23,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
HALO,"Halozyme Therapeutics, Inc.",74.6,75.85,76.28,74.22,1.26,2.19,1.23,3.69,1.76,4.12,2.53,2.41,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
XYZ,"Block, Inc. (formerly Square; ticker often stylized, but XYZ may be a placeholder)",75.05,75.82,75.98,74.89,-1.64,-7.12,1.17,-4.8,-1.42,-7.62,1.62,-5.38,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#F87171,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
PSN,Parsons Corporation,75.42,75.0,75.52,73.61,1.32,-5.89,-0.86,-6.37,-0.47,-6.27,-0.57,-6.7,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
NTNX,"Nutanix, Inc.",72.29,74.98,76.08,72.29,4.12,9.61,7.24,11.56,7.76,12.34,4.75,9.61,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
NKE,"NIKE, Inc.",74.26,74.15,74.58,73.71,-0.72,-3.99,0.32,-3.66,-1.1,-5.26,0.11,-3.92,SENIOR_NORE_14,12.03,32.52,61.74,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#F87171,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
TREE,"LendingTree, Inc.",72.32,73.99,74.15,71.78,-0.19,6.41,3.04,8.89,1.21,7.84,1.7,6.72,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
TCOM,Trip.com Group Limited,73.0,73.02,73.05,71.95,-0.21,-2.65,0.32,-0.99,-0.95,-3.49,-0.85,-2.11,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
SHEL,Shell plc,72.1,71.71,72.32,71.39,-0.1,-2.49,0.15,-2.94,0.11,-2.55,0.44,-3.24,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
EVRG,"Evergy, Inc.",71.85,70.77,71.85,70.42,0.1,0.9,-1.16,-0.69,-0.13,0.18,-1.23,-0.96,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#F87171,#F87171,#10B981,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
CMS,CMS Energy Corporation,71.29,70.69,71.38,70.52,-0.6,0.1,-1.2,-1.23,-0.72,-0.73,-0.86,-0.84,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
NEE,"NextEra Energy, Inc.",70.83,69.77,70.84,69.24,-0.59,-2.17,-1.59,-3.16,-1.24,-2.73,-1.45,-3.59,SENIOR_NORE_14,25.21,46.45,84.47,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
NEE,"NextEra Energy, Inc.",70.83,69.77,70.84,69.24,-0.59,-2.17,-1.59,-3.16,-1.24,-2.73,-1.45,-3.59,SENIOR_NORE_14,22.88,41.38,63.25,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
DAY,"Dayforce, Inc.",69.1,69.34,69.37,68.87,-0.72,-0.79,0.49,-0.62,-0.44,-0.64,0.15,-0.88,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#F87171,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
UPST,"Upstart Holdings, Inc.",66.71,68.22,68.73,65.71,-1.54,-12.28,1.97,-6.91,-1.31,-10.68,1.08,-9.58,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#F87171,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
VTR,"Ventas, Inc.",67.45,68.08,68.39,67.43,-0.81,-0.19,0.25,0.0,0.17,0.36,1.58,-0.04,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
BFH,"Bread Financial Holdings, Inc.",66.34,65.57,66.41,65.09,-0.97,-0.88,-1.0,-0.94,-2.35,-1.37,-0.88,-0.34,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
MCHP,Microchip Technology Incorporated,66.35,65.3,66.88,64.83,2.49,1.97,-0.94,0.46,-0.32,1.82,0.73,0.79,SENIOR_NORE_14,59.74,76.85,95.45,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#10B981,#F87171,#10B981,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
CSGS,"CSG Systems International, Inc.",64.83,65.18,65.34,64.3,-0.51,1.47,0.57,1.59,-0.71,1.21,-0.34,0.83,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
