Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts
116,SPOT,Spotify Technology S.A.,696.4,30.4,43.4,0.5,-0.8,26.45,54.95,40.51,67.67,63.95,48.46,44.84,44.98,-11.3,1.68,49.18,-13.71,,42.32,-10.28,-5.89,-1.58,"17,809",-22.87,-10.9,"152,076",-3.84,5.47,997
258,CYBR,CyberArk Software Ltd.,466.3,22.52,34.99,0.5,-2.68,23.47,46.63,33.44,67.67,59.29,40.37,37.96,34.99,-2.95,-9.78,38.57,-0.79,,21.82,-28.78,-30.25,0.0,"1,791",-6.13,-24.33,"13,141",1.19,7.35,198
77,ON,ON Semiconductor Corporation,48.26,59.52,55.87,0.5,-0.16,39.87,73.75,53.25,66.17,59.63,62.65,56.75,61.26,1.59,-12.26,,,,,,,-5.38,"13,481",-27.73,15.91,"347,229",0.3,4.91,315
302,PI,"Impinj, Inc.",178.76,49.38,63.42,0.5,1.77,45.57,85.17,62.93,65.66,51.62,74.39,68.18,67.71,-13.88,-27.95,74.58,-5.07,,59.26,2.64,-10.24,-4.29,"1,118",6.07,-4.69,"5,042",1.33,6.78,119
199,FRPT,"FarPointe Data, Inc.",54.82,54.2,47.67,0.5,1.17,29.01,65.14,43.32,65.66,64.51,56.98,51.47,80.48,8.96,24.45,72.24,0.06,,65.01,-2.92,2.42,-32.81,"3,538",0.14,-35.51,"39,349",0.44,4.8,170
68,V,Visa Inc.,339.43,17.33,20.11,0.5,-0.71,12.48,28.8,19.18,65.16,57.04,23.64,22.69,29.87,7.67,11.26,27.58,1.43,,21.79,-8.21,2.31,-9.76,"24,664",-2.85,6.26,"378,658",-2.92,2.7,944
20,BABA,Alibaba Group Holding Limited,155.06,55.03,43.62,0.5,3.32,31.42,56.82,41.79,64.66,59.31,50.72,49.12,56.12,9.04,11.38,48.92,-5.29,,46.0,-2.13,10.19,-12.5,"341,106",13.42,-3.79,"1,733,055",-4.71,12.98,793
154,CSIQ,Canadian Solar Inc.,10.89,91.38,83.75,0.5,-0.56,49.04,92.35,74.19,64.41,76.58,80.05,83.74,83.19,1.49,5.56,,,,,,,0.56,"8,343",10.81,10.05,"80,307",-2.43,2.81,122
41,SLB,Schlumberger Limited,35.57,26.27,30.07,0.5,-0.61,21.01,46.01,31.53,63.66,42.63,38.72,36.36,38.18,4.48,1.53,,,,33.02,-1.94,-1.43,-8.11,"26,082",-16.9,12.73,"765,723",-0.04,2.7,235
311,GBX,"Greenbrier Companies, Inc. (The)",46.14,28.69,41.05,0.5,0.04,27.69,51.47,38.18,63.16,67.12,42.86,41.76,66.9,12.8,21.06,44.07,-0.41,,36.25,-0.02,-24.84,-25.85,621,-2.82,-8.41,"3,877",0.08,2.95,67
228,KPTI,Karyopharm Therapeutics Inc.,6.45,113.66,105.01,0.5,-1.17,65.15,122.48,95.68,62.91,70.67,106.72,98.04,293.1,6.55,7.87,,,,,,,-188.09,486,14.08,-36.64,"22,179",0.09,3.29,21
130,GOSS,"Gossamer Bio, Inc.",3.46,104.06,90.0,0.5,3.39,57.6,102.45,85.16,62.66,68.43,90.68,85.33,130.75,0.88,-2.24,,,,90.18,,,-40.75,"3,019",-8.32,85.1,"111,708",1.43,29.5,31
141,TTWO,"Take-Two Interactive Software, Inc.",246.26,27.45,27.08,0.5,-1.83,19.67,38.71,27.38,62.41,47.68,32.11,29.69,42.02,10.57,9.91,37.34,1.06,,32.48,0.78,2.1,-14.95,"6,440",-27.97,-36.29,"95,949",-1.13,0.68,318
4,AMZN,"Amazon.com, Inc.",228.15,37.23,30.39,0.5,-1.03,22.07,41.26,30.86,61.65,46.82,35.31,33.48,38.38,21.24,-7.87,41.31,21.09,,30.28,12.14,3.73,-7.98,"677,776",-16.92,28.37,"3,968,040",-2.95,5.77,"1,053"
333,TYL,"Tyler Technologies, Inc.",544.99,25.24,25.05,0.5,0.73,18.28,31.22,24.89,61.4,51.8,27.55,25.61,59.43,47.15,56.06,30.23,12.31,,23.16,-8.61,-50.47,-34.39,435,4.57,-12.3,"1,861",-0.11,2.7,78
345,NVST,Envista Holdings Corporation,21.01,45.25,40.11,0.5,1.13,31.19,48.23,39.94,60.9,51.54,42.92,42.08,92.85,22.64,60.62,44.96,3.05,,48.1,0.61,0.76,-52.74,121,-9.7,-43.46,"1,099",2.33,2.71,18
302,EEFT,"Euronet Worldwide, Inc.",90.83,26.15,28.7,0.5,-0.52,21.28,42.81,29.45,60.65,45.64,35.91,32.54,45.33,18.29,21.79,,,,37.29,16.57,10.85,-16.63,459,-8.02,-28.28,"5,042",3.87,3.94,38
45,XYZ,"Block, Inc. (formerly Square; ticker often stylized, but XYZ may be a placeholder)",72.87,37.04,55.0,0.5,0.28,35.64,71.73,52.63,60.65,59.3,58.95,55.75,55.2,6.82,6.13,50.24,1.89,,46.55,4.35,-0.3,-0.19,"30,283",-54.89,35.05,"697,758",-0.81,2.81,476
75,SE,Sea Limited,196.05,58.24,45.71,0.5,-0.65,33.57,64.47,44.99,60.15,53.17,50.35,46.74,59.27,26.86,25.88,57.67,26.4,,45.73,-2.05,4.75,-13.56,"18,032",-40.98,30.77,"350,609",1.72,3.53,466
344,MMSI,"Merit Medical Systems, Inc.",85.53,27.34,28.71,0.5,6.4,18.68,37.63,26.3,60.15,64.38,32.15,29.29,56.05,13.41,26.19,42.81,5.26,,30.78,7.99,13.39,-27.33,808,0.0,-4.15,"1,156",-0.26,-0.17,34
264,XMTR,"Xometry, Inc.",50.96,119.33,81.17,0.5,1.52,55.09,97.11,79.0,59.15,58.61,78.21,75.5,82.73,4.73,14.56,72.29,-6.13,,69.99,-3.41,-2.87,-1.56,779,1.3,-3.47,"12,600",0.27,0.82,90
153,NICE,NICE Ltd.,142.81,53.35,39.49,0.5,-1.51,28.15,47.92,38.33,58.9,59.23,42.99,41.5,48.0,12.05,11.05,,,,40.87,-1.62,-7.06,-8.51,"4,081",-12.52,6.47,"82,509",-0.31,-1.35,161
168,SPHR,Sphere Entertainment Co.,58.33,59.3,51.01,0.5,0.76,38.3,67.64,52.26,58.9,44.11,58.78,54.83,71.03,19.58,10.62,,,,63.78,-6.03,11.65,-20.02,"12,157",90.85,-7.89,"65,866",13.92,35.36,102
74,DDOG,"Datadog, Inc.",136.5,41.18,41.44,0.5,0.68,29.94,53.9,41.4,58.9,50.26,44.32,42.83,45.29,3.1,0.22,,,,46.08,0.46,5.82,-3.85,"15,907",-16.98,-1.56,"350,906",-1.13,5.6,493
356,KRG,"Knightscope, Inc.",22.53,24.04,23.29,0.5,-0.18,16.81,30.3,23.25,58.9,50.44,26.83,24.64,79.8,16.63,55.92,35.19,-7.18,,18.98,-27.0,-48.11,-56.51,209,25.15,35.71,533,0.38,6.39,13
132,INSM,Insmed Incorporated,145.93,35.3,53.01,0.5,-1.02,36.21,132.81,65.27,58.65,37.67,48.05,45.88,54.01,7.69,27.17,62.39,8.51,,43.28,5.23,41.04,-1.0,"5,502",56.57,27.27,"105,677",0.09,2.83,194
148,DBRG,"DigitalBridge Group, Inc.",12.06,41.19,48.34,0.5,5.97,37.43,71.25,49.85,58.65,43.86,56.97,54.52,76.46,18.01,21.16,45.85,-1.34,,46.33,-10.43,4.77,-28.12,"1,223",-70.83,-19.43,"88,689",0.05,1.03,62
48,NEE,"NextEra Energy, Inc.",71.64,20.25,27.9,0.5,-1.9,22.25,37.76,28.11,57.89,47.52,30.16,28.66,35.03,18.15,15.02,30.07,3.87,,28.76,5.28,6.72,-7.14,"20,197",-37.05,-42.62,"643,305",-1.05,2.53,319
192,PD,"PagerDuty, Inc.",16.44,49.17,46.13,0.5,2.26,30.27,57.32,44.14,57.64,61.81,48.85,44.85,56.26,17.58,-3.16,,,,46.28,5.41,6.3,-10.13,"2,226",-3.22,-23.27,"42,393",0.23,3.79,51
279,JAMF,Jamf Holding Corp.,10.6,51.06,42.54,0.5,4.4,31.34,47.98,40.77,57.14,65.87,42.17,40.44,155.49,104.62,89.25,76.42,27.67,,41.88,-17.87,-3.18,-112.95,"2,827",-53.77,939.34,"9,508",89.97,90.43,19
355,MCS,Marcus Corporation (The),16.1,41.0,35.53,0.5,1.84,16.52,41.47,32.6,55.14,65.97,37.35,36.72,118.62,-46.95,60.86,,,,30.45,,,-83.1,371,-0.54,-9.29,572,-0.35,0.18,8
334,MITT,"AG Mortgage Investment Trust, Inc.",7.68,36.3,31.73,0.5,-1.06,21.06,38.76,30.39,55.14,61.85,32.42,29.62,41.18,-0.98,12.71,,,,31.97,75.81,-3.14,-9.45,428,0.23,-7.96,"1,763",0.46,1.85,15
191,RPD,"Rapid7, Inc.",19.56,55.39,43.63,0.5,1.99,28.96,51.83,41.49,54.89,64.36,43.36,41.08,70.67,12.44,11.54,61.09,2.62,,52.98,11.66,1.83,-27.04,"8,570",-0.38,-30.69,"42,868",0.38,13.92,116
38,TEVA,Teva Pharmaceutical Industries Limited,19.93,28.86,39.63,0.5,-0.13,28.89,63.19,41.22,54.14,43.58,44.3,47.02,49.69,21.81,0.86,38.7,-5.78,,36.21,-4.57,-2.51,-10.06,"28,092",17.16,-41.21,"816,058",-0.87,6.5,224
136,RH,RH,217.62,69.96,65.6,0.5,0.14,46.5,116.48,74.44,54.14,35.35,93.79,86.61,75.78,4.07,-23.0,73.81,4.85,,65.26,13.98,-8.59,-10.18,"16,538",-74.84,0.88,"101,003",-21.16,17.38,618
29,U,Unity Software Inc.,43.55,63.65,63.21,0.5,1.53,43.61,87.06,64.1,54.14,47.21,75.75,72.33,84.51,11.8,7.29,72.77,-3.9,,75.01,0.9,0.84,-21.3,"121,845",-32.74,-29.2,"1,037,318",-5.09,0.46,549
236,IMCR,Immunocore Holdings plc,35.24,35.71,43.95,0.5,0.41,35.91,51.36,43.34,53.88,56.1,44.64,42.76,95.88,8.55,30.74,85.02,3.69,,40.74,31.08,121.77,-51.93,736,0.0,11.18,"20,590",0.25,0.24,28
221,CYRX,"Cryoport, Inc.",8.64,109.29,85.93,0.5,2.42,54.29,122.27,85.33,53.63,51.13,105.22,95.7,75.8,-7.84,-1.37,75.0,-11.62,,,,,10.13,"1,502",-30.56,-61.52,"27,680",0.18,1.15,24
67,IBM,International Business Machines Corporation,253.44,20.76,26.26,0.5,0.8,16.79,36.0,25.89,53.38,52.69,30.74,28.94,33.29,5.74,6.72,30.54,2.31,,32.19,-0.97,6.36,-7.03,"36,146",-4.09,-40.15,"387,820",-3.07,1.22,570
296,PRO,"PROS Holdings, Inc.",14.53,46.18,49.12,0.5,2.79,34.24,56.91,47.03,52.88,62.25,49.82,51.33,81.62,4.28,19.76,80.89,-7.81,,193.76,-4.24,277.74,-32.49,"2,744",0.0,-5.74,"5,939",0.17,4.56,22
286,BTSG,"BrightSpring Health Services, Inc.",26.45,43.57,46.0,0.5,2.61,33.05,56.3,44.47,52.75,58.87,48.97,47.72,71.96,-2.15,12.1,57.68,-11.52,,49.24,-0.27,2.93,-25.96,341,-19.76,-33.66,"8,205",0.33,231.92,25
306,FRT,Federal Realty Investment Trust,101.65,20.41,20.55,0.5,-0.03,15.45,30.99,21.56,52.63,41.76,25.98,23.71,35.48,-0.25,10.16,,,,29.74,103.75,9.08,-14.93,157,-14.21,-15.59,"4,736",0.19,0.21,33
245,AWK,"American Water Works Company, Inc.",139.28,22.73,22.2,0.5,-0.1,17.55,29.57,22.54,52.38,45.92,25.12,23.73,42.29,16.84,37.36,25.65,-0.41,,18.01,-8.73,-30.46,-20.08,939,59.15,156.56,"16,876",0.84,4.04,65
170,APLS,"Apellis Pharmaceuticals, Inc.",24.85,48.4,56.36,0.5,0.4,49.1,70.82,57.23,52.38,42.92,57.31,56.18,101.36,22.03,25.72,,,,,,,-45.0,"6,856",14.34,19.07,"65,234",0.18,5.07,92
115,DXCM,"DexCom, Inc.",76.22,39.46,43.77,0.5,-0.23,31.54,92.29,53.14,52.13,33.95,43.98,41.06,52.73,14.04,19.49,44.87,4.69,,30.28,-27.62,-26.62,-8.96,"7,234",-8.74,8.46,"154,965",-2.02,2.83,244
203,UNIT,Uniti Group Inc.,6.94,76.78,55.83,0.5,0.45,41.75,85.48,57.64,51.63,44.27,52.15,50.39,54.8,-4.23,1.31,,,,59.09,7.5,8.93,1.02,539,-84.79,-92.39,"38,160",0.17,-3.93,39
89,SPCE,"Virgin Galactic Holdings, Inc.",3.31,60.56,94.13,0.5,0.7,71.47,118.96,93.06,51.38,53.1,87.39,84.54,145.66,7.5,11.88,139.03,3.74,,109.58,-21.39,-22.13,-51.52,"25,168",-58.74,112.75,"268,159",-4.67,19.54,111
257,PODD,Insulet Corporation,341.78,33.72,40.73,0.5,0.45,24.71,49.0,38.92,51.13,61.48,38.93,35.74,70.45,14.89,40.91,45.31,-6.9,,34.14,-3.19,10.12,-29.72,"1,640",-4.98,-24.63,"13,201",5.52,11.54,153
261,TNDM,"Tandem Diabetes Care, Inc.",12.27,88.84,72.55,0.5,0.42,50.04,90.95,72.44,50.63,50.41,79.88,73.78,90.27,9.73,9.39,,,,86.66,1.72,-0.44,-17.72,"2,014",7.41,134.19,"12,989",0.46,11.46,91
46,BE,Bloom Energy Corporation,67.26,73.91,77.51,0.5,2.85,65.07,118.39,84.19,50.63,33.2,84.34,93.06,111.44,10.32,7.83,,,,101.35,1.77,2.59,-33.93,"75,406",-17.08,31.49,"697,578",0.85,16.67,602
299,GKOS,Glaukos Corporation,82.76,39.78,42.05,0.5,0.24,27.08,68.33,44.81,50.38,42.34,55.99,51.64,73.66,14.93,18.43,61.06,1.24,,56.14,105.16,13.47,-31.61,279,13.41,-62.3,"5,749",0.35,-3.39,58
125,VNET,"VNET Group, Inc.",9.57,87.89,91.85,0.5,1.24,71.72,112.3,91.0,50.13,52.8,100.72,99.35,174.05,50.7,53.43,141.39,47.17,,70.33,-28.15,14.48,-82.2,"8,454",-57.94,102.35,"117,779",6.43,14.67,74
222,PTCT,"PTC Therapeutics, Inc.",61.09,53.81,59.48,0.5,0.54,47.79,72.61,59.67,50.13,48.57,55.95,57.96,85.67,5.82,43.97,52.29,0.19,,48.94,-0.42,0.16,-26.2,"1,376",-7.4,-25.9,"27,547",0.31,0.34,60
321,CHEF,"Chefs' Warehouse, Inc. (The)",66.17,27.68,34.45,0.5,-0.26,27.55,47.77,35.11,49.87,43.02,36.42,34.74,51.09,10.53,13.13,44.62,1.33,,38.91,4.46,-1.74,-16.64,"1,040",13.17,9.7,"3,042",0.0,0.76,31
84,EQX,Equinox Gold Corp.,10.61,58.58,49.88,0.5,2.4,42.49,57.97,50.8,49.87,40.37,51.56,53.79,72.5,37.07,11.35,,,,,,,-22.62,"37,476",57.7,111.29,"312,690",5.05,7.99,33
347,PATK,Patriot Battery Metals Inc.,110.37,32.24,32.85,0.5,1.44,27.37,39.93,33.77,49.87,39.93,34.6,35.97,54.1,15.6,19.41,45.89,5.56,,33.17,-13.38,-9.89,-21.25,217,0.0,-4.41,"1,053",0.19,0.38,31
169,OMER,Omeros Corporation,4.15,58.17,111.04,0.5,0.52,58.43,147.27,108.11,49.37,55.2,101.04,118.24,191.55,3.82,7.07,202.94,1.07,,202.63,26.16,31.94,-80.51,"5,437",52.55,74.88,"65,253",2.41,7.02,59
320,VAC,Marriott Vacations Worldwide Corporation,77.07,35.94,41.44,0.5,2.46,31.52,59.26,43.89,49.12,38.18,49.43,47.25,53.82,-1.97,12.84,,,,,,,-12.38,441,-17.26,-21.53,"3,315",0.76,8.23,46
144,AKAM,"Akamai Technologies, Inc.",76.84,33.2,31.95,0.5,2.74,13.65,56.71,35.74,48.87,37.75,45.31,42.97,45.6,19.09,17.74,,,,34.68,-9.12,-7.18,-13.65,"2,837",-25.95,-46.63,"92,750",1.35,1.34,151
59,GEO,"GEO Group, Inc. (The)",22.05,57.49,48.52,0.5,3.52,35.73,80.08,53.18,48.62,37.2,51.43,62.45,70.9,4.81,10.89,61.46,-0.45,,53.16,0.23,0.51,-22.38,"15,026",-52.48,2.02,"465,113",3.89,12.41,246
80,ABBV,AbbVie Inc.,218.34,18.47,24.15,0.5,0.8,14.41,33.0,24.74,48.37,45.8,26.33,28.34,27.07,-1.54,-4.4,27.86,-8.24,,21.38,-20.33,7.07,-2.92,"22,533",48.69,-9.64,"331,122",-1.0,5.0,309
326,POST,"Post Holdings, Inc.",104.98,24.59,19.97,0.5,0.05,13.82,23.27,18.99,48.37,63.71,21.54,20.08,43.05,6.41,23.4,45.04,-7.25,,19.85,-72.45,-16.02,-23.08,485,4.98,6.13,"2,669",0.34,0.64,60
313,MKSI,"MKS Instruments, Inc.",115.1,48.25,49.55,0.5,-2.2,38.92,79.69,54.32,48.37,36.49,65.05,60.15,65.68,-2.03,27.57,54.75,2.49,,21.19,-53.03,-53.34,-16.13,"1,600",27.59,-32.6,"3,838",-6.41,58.2,53
190,AXON,"Axon Enterprise, Inc.",756.13,57.54,47.36,0.5,-0.33,24.19,70.69,45.39,48.37,55.66,55.57,55.7,48.87,-0.7,-5.29,45.99,-1.68,,47.79,5.11,5.92,-1.52,"3,866",7.69,-10.8,"45,324",0.54,1.86,449
109,TRIP,"TripAdvisor, Inc.",17.73,53.21,54.54,0.5,0.22,39.67,68.45,54.93,48.37,48.4,58.32,54.07,56.92,1.79,3.07,52.52,3.44,,48.03,3.98,5.94,-2.38,"21,296",220.14,305.02,"167,367",0.3,13.9,146
32,RKLB,Rocket Lab Corporation,53.34,70.95,73.67,0.5,-0.89,46.48,107.66,77.79,48.37,40.23,86.76,89.06,98.8,0.04,10.07,87.26,2.34,,85.64,7.65,3.07,-25.13,"167,292",-43.67,71.39,"922,537",-4.38,1.06,399
331,VECO,Veeco Instruments Inc.,25.34,52.54,45.38,0.5,-1.68,30.46,53.42,43.4,48.12,60.9,47.46,44.57,85.21,26.67,-12.58,51.8,-2.66,,45.8,6.82,3.88,-39.83,"1,047",-1.69,7.49,"2,217",2.5,6.84,53
314,EVRG,"Evergy, Inc.",72.52,12.37,17.05,0.5,-1.93,12.5,22.89,17.13,48.12,48.78,17.54,16.45,31.4,21.43,24.62,23.0,11.54,,19.52,-5.53,38.18,-14.35,573,-4.5,8.32,"3,767",0.48,1.89,34
126,INDI,"indie Semiconductor, Inc.",3.88,65.19,77.82,0.5,-0.02,61.8,121.99,86.18,47.62,33.12,86.65,98.78,104.52,8.08,12.06,,,,91.51,-3.05,7.73,-26.7,"3,951",47.15,28.32,"115,016",0.2,0.95,63
31,XOM,Exxon Mobil Corporation,112.16,18.15,20.53,0.5,-1.47,16.83,29.65,21.88,47.37,37.37,25.29,23.76,26.77,1.86,3.78,27.42,-0.05,,24.48,1.26,8.95,-6.24,"39,011",-37.98,-43.06,"1,012,814",-3.1,-0.64,444
79,EQT,EQT Corporation,50.94,23.62,33.75,0.5,-4.03,27.07,45.61,35.86,47.37,35.02,40.49,39.02,53.27,15.77,32.82,39.48,3.29,,35.49,-3.44,6.47,-19.52,"13,014",-20.5,6.87,"339,299",-4.9,-0.96,223
22,NKE,"NIKE, Inc.",73.0,21.11,37.39,0.5,-1.04,22.91,53.55,37.55,47.12,49.33,43.29,39.28,41.91,6.95,8.43,40.75,0.8,,39.9,7.39,7.66,-4.52,"72,465",-34.64,-0.55,"1,469,718",-1.08,1.93,595
254,PEGA,"Pegasystems, Inc.",58.07,39.35,54.92,0.5,0.05,28.17,70.26,51.08,47.12,62.53,58.25,53.01,109.46,0.99,7.36,69.19,-6.71,,42.57,-1.7,-36.89,-54.54,"1,048",-6.34,-9.81,"14,109",0.21,2.54,99
150,TCOM,Trip.com Group Limited,73.87,52.81,39.46,0.5,0.94,32.34,54.85,42.88,46.37,31.94,44.42,48.49,43.49,2.05,-31.13,37.09,0.76,,42.58,17.23,120.78,-4.03,"4,261",-30.42,4.46,"86,666",3.86,6.73,97
208,VRNT,Verint Systems Inc.,20.33,42.07,49.43,0.5,-0.55,34.37,61.6,49.48,44.86,49.73,50.28,51.15,75.94,-6.19,29.96,44.19,-16.77,,9.05,-87.62,1.06,-26.5,"1,997",2.94,-23.87,"35,178",0.05,0.35,37
332,CTO,"CTO Realty Growth, Inc.",16.53,16.42,22.3,0.5,2.06,13.52,29.92,22.34,44.61,49.7,23.95,25.49,31.89,-13.96,-13.78,,,,21.16,16.44,85.33,-9.59,147,15.75,33.64,"2,047",0.15,-1.92,14
43,BMY,Bristol-Myers Squibb Company,46.2,21.51,28.67,0.5,0.73,19.35,34.68,28.3,43.36,53.95,28.65,29.22,36.3,9.53,7.98,34.5,-1.71,,37.08,28.92,28.64,-7.63,"28,196",-13.98,11.01,"731,303",-1.66,1.64,342
207,CNX,CNX Resources Corporation,30.03,20.07,29.02,0.5,0.11,22.3,41.31,31.63,42.86,33.08,35.34,35.69,44.19,4.58,12.49,52.41,9.49,,34.57,-0.02,-4.44,-15.18,813,1.25,3.57,"36,842",0.19,0.81,72
319,GVA,Granite Construction Incorporated,107.45,32.92,23.95,0.5,-0.22,21.32,37.82,26.09,42.11,30.43,27.98,26.58,77.27,28.55,45.58,53.13,14.27,,33.64,14.14,-16.02,-53.31,847,1.07,89.91,"3,324",0.27,15.38,38
235,MTN,"Vail Resorts, Inc.",143.33,27.11,29.85,0.5,1.29,22.82,40.51,31.22,42.11,38.58,35.02,33.61,46.62,5.69,12.03,41.43,-1.9,,30.76,-4.27,-19.92,-16.77,"3,725",12.27,119.63,"20,954",3.61,45.64,111
276,VERX,"Vertex, Inc.",24.05,72.9,49.41,0.5,1.22,30.69,68.27,47.89,42.11,55.63,53.29,49.97,108.98,-1.56,32.18,77.81,5.86,,56.53,8.52,8.03,-59.57,"2,039",-59.61,37.21,"10,253",73.05,163.03,27
172,FOUR,"Shift4 Payments, Inc.",87.4,57.01,46.31,0.5,0.17,37.91,64.0,48.81,41.85,34.91,52.49,50.3,61.62,6.97,5.09,45.64,-0.53,,45.17,-1.26,1.53,-15.32,"9,928",46.91,-43.19,"63,630",0.04,4.52,178
69,LUV,Southwest Airlines Co.,31.66,33.27,38.0,0.5,-1.0,25.86,54.89,39.76,41.6,40.98,44.93,40.98,50.67,17.55,12.61,56.67,6.54,,39.11,-7.53,0.95,-12.67,"16,478",-53.47,30.53,"376,414",-3.76,5.34,231
189,SHAK,Shake Shack Inc.,100.77,43.51,46.19,0.5,2.48,32.53,62.98,49.52,41.6,34.29,55.38,50.44,52.81,-1.29,-3.74,48.38,1.08,,45.93,-10.44,3.47,-6.62,"3,770",-17.2,-34.07,"45,365",-1.74,3.82,359
100,HLF,Herbalife Ltd.,9.56,55.49,63.76,0.5,0.24,47.57,84.93,68.75,41.1,34.36,72.48,66.99,74.9,1.37,6.82,,,,85.59,18.93,22.38,-11.14,"48,050",0.43,49.7,"210,426",-0.26,0.14,71
105,BILL,"BILL Holdings, Inc.",51.07,67.69,49.22,0.5,0.61,41.0,89.54,59.82,40.6,27.26,73.9,68.66,57.77,-0.35,-0.54,,,,56.86,1.64,-0.39,-8.55,"7,456",-28.16,-35.52,"180,561",2.27,7.59,331
212,RWT,"Redwood Trust, Inc.",6.22,29.15,31.68,0.5,-1.89,22.99,40.79,31.65,40.6,50.2,34.14,32.0,65.7,35.21,30.24,30.15,0.25,,37.09,2.33,93.62,-34.02,906,25.66,0.0,"32,592",0.33,3.32,19
291,AEIS,"Advanced Energy Industries, Inc.",157.44,41.2,36.95,0.5,-1.27,27.94,63.68,42.08,40.6,31.51,51.57,46.57,46.15,6.32,19.33,39.78,1.25,,37.04,3.64,-0.98,-9.19,"1,113",1.27,1.0,"7,024",0.92,3.78,63
219,QD,Qudian Inc.,4.28,69.13,51.9,0.5,0.02,39.19,75.06,55.34,40.35,37.21,54.27,61.99,99.56,16.48,28.51,,,,,,,-47.66,901,31.53,258.96,"29,151",0.05,-1.75,11
2,NIO,NIO Inc.,6.22,87.29,65.37,0.5,4.22,58.47,76.32,67.05,40.35,34.53,65.76,68.46,88.01,6.82,4.68,,,,80.26,5.58,6.72,-22.64,"298,293",17.53,52.75,"4,471,404",-1.97,4.49,200
367,MDRX,Veradigm Inc.,4.65,34.28,54.85,0.5,0.74,29.02,84.32,58.51,40.1,41.08,71.67,65.1,,,,,,,,,,,N/A,,,N/A,,,N/A
200,CDLX,"Cardlytics, Inc.",1.12,140.21,131.02,0.5,3.74,78.74,197.55,135.93,40.1,43.98,118.51,109.95,178.49,10.0,-3.84,140.31,-11.71,,,,,-47.46,"2,444",71.27,97.1,"39,345",4.05,13.64,26
160,REAL,"The RealReal, Inc.",9.44,82.32,91.88,0.5,1.06,63.45,107.88,91.91,39.85,49.88,90.03,91.9,82.42,-3.75,-4.48,,,,86.04,4.22,5.27,9.46,"5,612",114.2,203.19,"73,212",0.51,1.82,40
259,XERS,"Xeris Biopharma Holdings, Inc.",7.49,62.9,57.46,0.5,-2.06,41.2,87.46,60.38,39.85,39.25,58.03,54.26,81.91,-7.21,-0.48,,,,,,,-24.46,319,5.28,-65.25,"13,115",0.03,0.3,16
177,PPL,PPL Corporation,36.16,13.58,16.6,0.5,-0.62,13.47,21.63,17.55,39.85,33.19,18.71,18.35,24.57,2.02,13.43,,,,,,,-7.97,"1,085",-14.16,-15.89,"57,485",0.11,18.41,69
161,HOUS,Anywhere Real Estate Inc.,7.14,64.07,63.8,0.5,3.07,58.03,78.2,65.13,39.35,36.59,65.02,64.43,99.67,27.29,67.66,85.12,2.31,,74.06,4.72,22.62,-35.87,"1,847",-88.8,41.53,"71,138",16.7,22.69,33
318,BAND,Bandwidth Inc.,16.41,41.41,54.22,0.5,2.02,44.19,95.01,66.65,38.85,23.94,51.59,50.03,69.42,9.69,8.58,,,,55.52,3.39,0.14,-15.2,677,-27.83,10.08,"3,403",9.14,9.25,17
234,ALNY,"Alnylam Pharmaceuticals, Inc.",465.89,29.83,39.64,0.5,1.77,31.45,60.76,45.79,38.35,25.43,46.26,43.14,48.71,-3.27,-2.24,51.25,0.41,,43.45,0.76,6.7,-9.07,"3,986",-1.9,-9.47,"21,040",1.75,8.16,185
139,FIVN,"Five9, Inc.",25.84,50.44,45.63,0.5,1.22,36.1,68.32,51.56,37.84,26.56,50.83,48.94,63.19,0.53,4.45,67.9,-2.81,,60.42,-4.95,3.38,-17.56,"6,788",94.67,126.49,"99,405",0.64,2.23,122
131,PSEC,Prospect Capital Corporation,2.79,26.15,25.45,0.5,-1.78,15.53,35.97,28.1,37.84,31.84,27.64,30.41,76.37,8.55,7.2,,,,33.08,-5.52,17.32,-50.92,"2,327",-12.25,-7.66,"110,968",0.64,2.69,36
35,DIS,Walt Disney Company (The),115.96,20.37,25.09,0.5,-0.98,19.98,40.12,28.43,37.59,30.49,31.75,29.31,35.83,7.15,11.63,34.63,9.99,,28.38,-0.23,3.92,-10.74,"30,026",-30.97,-2.69,"851,927",-2.4,2.89,494
57,SHOP,Shopify Inc.,143.38,66.73,53.99,0.5,0.61,43.24,72.82,56.87,37.09,36.58,62.33,59.42,54.55,5.48,-28.12,51.88,0.84,,50.54,4.18,27.62,-0.56,"50,408",50.23,60.9,"508,308",-3.08,2.33,602
