Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts
198,FRPT,"FarPointe Data, Inc.",57.03,51.48,47.43,0.66,-6.9,29.01,65.14,43.22,66.33,64.07,56.59,51.04,62.24,7.49,-0.7,66.56,,,,,,-14.8,"4,006",-26.98,-43.0,"38,263",1.91,14.61,7
152,CSIQ,Canadian Solar Inc.,11.04,91.85,83.91,-0.37,-5.76,48.27,92.35,73.8,65.34,77.42,80.7,83.94,91.35,1.56,0.06,,,,,,,-7.44,"7,171",-5.41,-16.82,"79,847",2.23,3.86,10
150,NICE,NICE Ltd.,143.35,54.91,40.23,0.32,-4.48,28.15,47.92,38.24,64.59,65.39,43.45,41.58,40.2,-2.05,3.44,47.78,,,,,,0.03,"4,206",9.73,-26.12,"83,019",-0.74,6.08,6
310,GBX,"Greenbrier Companies, Inc. (The)",45.92,27.57,41.29,0.63,-6.84,27.69,51.47,38.25,64.34,68.05,42.93,41.73,36.74,-13.59,-5.02,31.55,,,,,,4.55,561,-17.26,-36.75,"3,775",0.24,2.69,5
136,TTWO,"Take-Two Interactive Software, Inc.",247.86,27.16,27.72,0.48,-4.79,19.67,38.71,27.32,63.84,53.03,32.16,29.66,41.32,7.73,7.53,30.89,,,30.89,,,-13.6,"6,368",-37.01,-29.97,"96,335",1.09,2.78,13
302,PI,"Impinj, Inc.",195.34,81.08,62.68,0.58,-15.48,45.57,85.17,62.94,63.59,49.14,74.52,68.95,80.1,-44.46,-6.16,80.3,,,,,,-17.42,"1,142",-2.64,30.81,"4,778",1.19,12.13,5
5,AMZN,"Amazon.com, Inc.",238.24,36.23,30.77,0.2,-14.46,22.07,41.26,30.86,63.34,49.41,35.55,33.65,54.6,-12.94,103.8,83.73,,,,,,-23.83,"401,474",-23.96,-3.65,"3,826,243",1.99,4.89,21
20,BABA,Alibaba Group Holding Limited,147.1,51.86,42.78,1.33,0.18,31.42,56.82,41.68,62.84,55.6,50.11,48.59,52.05,16.17,22.05,52.2,,,,,,-9.27,"450,987",27.21,-7.45,"1,612,673",5.14,11.41,19
45,XYZ,"Block, Inc. (formerly Square; ticker often stylized, but XYZ may be a placeholder)",75.51,37.05,55.13,0.52,-6.95,35.64,71.73,52.56,62.59,60.11,59.66,55.92,50.7,-14.86,-22.07,46.14,,,43.94,-11.52,-9.66,4.43,"23,698",5.69,-65.76,"683,062",0.64,1.31,16
75,SE,Sea Limited,192.67,58.68,46.24,0.52,-6.5,33.57,64.49,45.22,61.6,54.38,50.63,46.78,69.29,44.01,36.78,67.33,,,,,,-23.05,"11,654",-15.48,-35.14,"341,476",0.83,2.08,15
303,EEFT,"Euronet Worldwide, Inc.",91.34,27.69,29.03,0.64,-16.84,21.28,42.81,29.46,61.1,47.49,36.17,32.64,33.39,-1.39,3.15,37.41,,,,,,-4.35,320,-50.0,-50.54,"4,734",-2.41,19.58,4
14,MSFT,Microsoft Corporation,498.41,19.52,21.31,0.34,-17.92,17.7,32.53,22.76,60.6,36.91,26.26,24.67,22.3,-10.78,-3.65,23.27,,,24.61,10.33,-11.3,-0.99,"182,491",-13.44,-21.65,"2,371,964",0.7,4.46,21
333,TYL,"Tyler Technologies, Inc.",558.41,28.46,25.01,0.59,-10.82,18.28,31.22,24.9,60.6,51.35,27.6,25.48,52.72,50.37,7.17,40.82,,,40.82,,23.06,-27.71,437,-11.9,2.58,"1,852",2.21,5.23,4
334,MITT,"AG Mortgage Investment Trust, Inc.",7.75,36.45,32.18,0.35,-9.63,21.06,38.76,30.37,60.1,65.94,32.61,29.59,27.13,-17.68,13.03,17.71,,,,,,5.05,463,-0.43,22.81,"1,736",0.29,15.73,4
130,INSM,Insmed Incorporated,147.2,35.2,53.82,0.49,-1.97,36.21,132.81,65.0,59.6,38.73,48.55,45.97,52.04,61.72,0.53,47.35,,,41.1,59.35,,1.78,"4,519",4.53,-56.24,"103,872",1.08,10.07,7
72,EQT,EQT Corporation,50.25,24.17,35.29,0.37,-3.58,27.07,45.61,35.79,59.35,46.43,40.7,39.04,42.92,11.73,17.58,37.84,,,37.84,2.19,3.62,-7.63,"12,434",2.11,-24.11,"344,484",0.55,1.15,13
179,SPHR,Sphere Entertainment Co.,51.83,57.63,51.61,1.95,-9.76,38.3,67.64,52.38,59.1,46.38,58.62,55.03,51.73,-14.99,-14.33,62.57,,,,,,-0.12,"9,192",-30.35,171.79,"50,302",3.37,40.36,6
357,KRG,"Knightscope, Inc.",22.74,27.85,23.42,0.38,-8.13,16.81,30.3,23.3,58.85,51.22,27.45,24.64,36.03,12.87,-14.75,51.12,,,53.6,46.52,603.14,-12.61,149,-3.25,254.76,502,0.2,37.91,4
76,DDOG,"Datadog, Inc.",140.46,44.52,41.55,0.96,-7.77,29.94,53.9,41.55,58.6,50.02,44.67,42.86,55.57,13.64,18.86,47.83,,,47.83,7.91,,-14.02,"24,424",51.15,12.85,"337,111",1.45,-2.84,15
343,MMSI,"Merit Medical Systems, Inc.",91.66,21.17,27.06,0.26,-11.12,18.68,37.63,26.4,58.35,53.95,31.44,28.62,42.39,3.28,53.11,29.41,,,29.41,2.43,21.01,-15.34,844,0.12,15.78,"1,158",0.0,-0.69,4
304,FRT,Federal Realty Investment Trust,100.33,21.8,20.8,1.18,-13.87,15.45,30.99,21.6,57.86,43.44,26.46,23.72,20.07,-20.07,-53.88,16.01,,,16.01,-8.76,-16.81,0.73,172,-7.53,-9.95,"4,703",-0.49,7.4,4
28,XOM,Exxon Mobil Corporation,110.65,18.07,20.96,0.58,-11.46,16.83,29.65,21.89,57.36,41.17,25.3,24.09,22.78,2.63,1.7,19.65,,,20.18,-15.71,5.45,-1.82,"61,848",-9.73,23.15,"1,048,948",2.91,16.83,20
260,XMTR,"Xometry, Inc.",49.84,119.62,80.7,0.93,-0.42,55.09,97.11,78.8,56.86,57.49,79.42,75.64,78.34,9.94,-3.76,79.16,,,,,,2.36,765,-5.2,-38.06,"12,516",0.14,92.2,5
195,PD,"PagerDuty, Inc.",16.64,46.77,45.63,1.14,-7.21,30.27,57.32,44.13,56.61,58.94,48.53,44.69,57.69,-19.04,-5.74,59.67,,,,,,-12.06,"2,656",-8.45,-36.81,"40,870",0.06,25.56,7
344,NVST,Envista Holdings Corporation,20.81,46.94,39.61,-0.15,-9.18,31.19,48.23,39.9,56.36,47.23,43.28,41.97,43.29,-6.3,-42.46,51.13,,,51.13,7.11,-22.28,-3.68,120,-43.93,-43.66,"1,071",0.09,0.28,4
139,RH,RH,232.98,69.22,65.94,0.65,-14.82,46.5,116.48,74.24,55.36,36.21,93.81,86.51,95.87,10.96,16.56,75.24,,,,,,-29.93,"13,838",-15.59,23.27,"92,988",8.06,19.69,14
37,TEVA,Teva Pharmaceutical Industries Limited,19.68,39.6,39.96,0.7,-8.41,28.89,63.19,41.17,55.36,45.09,44.51,47.08,38.13,-33.71,-31.93,39.47,,,40.35,-3.95,,1.82,"46,637",-2.4,10.1,"787,885",2.82,4.22,14
355,MCS,Marcus Corporation (The),15.58,40.27,35.21,0.94,-4.84,15.91,41.47,32.38,53.87,65.1,37.12,36.53,74.41,-21.34,3.43,67.99,,,,,,-39.19,366,-10.51,-10.51,570,-0.18,0.0,4
114,DXCM,"DexCom, Inc.",78.4,47.56,43.91,0.08,-2.83,31.54,92.29,53.08,53.62,34.23,44.48,41.01,51.9,27.99,9.02,41.25,,,41.25,0.59,,-8.0,"5,690",-14.69,-16.89,"152,349",1.09,-0.73,14
66,IBM,International Business Machines Corporation,259.11,21.93,26.22,0.66,-6.34,16.79,36.0,25.84,53.62,52.8,31.09,28.94,33.42,14.1,15.74,30.59,,,30.04,14.46,1.92,-7.2,"45,977",-23.87,30.05,"391,657",2.22,-0.32,16
233,IMCR,Immunocore Holdings plc,36.59,34.72,43.95,0.43,4.47,35.91,51.36,43.41,53.37,55.4,44.67,42.79,54.38,1.2,-1.92,48.48,,,,,,-10.42,663,0.15,-33.5,"20,538",-0.01,1.72,5
191,RPD,"Rapid7, Inc.",20.39,54.16,42.85,0.16,-7.33,28.96,51.83,41.39,53.12,59.82,42.99,40.89,52.72,4.93,-6.66,53.66,,,,,,-9.87,"9,046",-26.84,4.8,"42,414",12.72,15.35,9
311,EVRG,"Evergy, Inc.",71.1,13.42,17.47,0.52,-1.05,12.5,22.89,17.19,52.62,54.14,17.69,16.49,18.13,-54.13,-31.93,20.64,,,20.64,,,-0.66,538,1.7,-6.11,"3,701",0.11,9.63,4
25,U,Unity Software Inc.,45.5,61.84,62.44,0.3,-7.79,43.61,87.06,64.03,52.37,45.07,76.42,72.97,82.26,3.95,15.45,90.28,,,,,,-19.82,"73,131",-57.5,0.96,"1,069,551",3.58,8.74,17
245,AWK,"American Water Works Company, Inc.",140.09,23.02,22.24,0.09,-2.18,17.55,29.57,22.57,52.12,46.05,25.54,23.78,28.14,1.79,45.67,23.63,,,,,,-5.9,654,78.69,-3.25,"16,249",0.18,2.01,4
309,MKSI,"MKS Instruments, Inc.",108.29,49.5,50.81,0.29,-21.32,38.92,79.69,54.17,51.87,40.44,65.11,60.06,57.2,21.63,30.96,46.11,,,,,,-6.4,706,-70.26,63.05,"3,968",63.56,67.28,5
94,SPCE,"Virgin Galactic Holdings, Inc.",3.17,61.17,94.02,0.58,-1.1,71.47,118.96,93.06,51.37,52.8,87.57,84.51,157.53,-2.98,-7.0,204.78,,,,,,-63.51,"5,047",-57.34,-68.22,"229,960",2.51,1.29,10
263,PODD,Insulet Corporation,352.82,32.91,40.76,0.53,-4.65,24.71,49.0,39.01,51.37,61.08,38.93,35.62,57.22,77.25,87.06,42.66,,,,,,-16.46,"2,161",-0.69,12.79,"12,095",2.2,4.93,6
131,VNET,"VNET Group, Inc.",8.33,76.76,91.93,1.33,1.56,71.72,112.3,90.91,51.12,53.35,99.86,98.56,138.75,55.88,40.45,125.75,,,,,,-46.82,"9,978",138.82,32.97,"103,779",1.04,13.37,7
318,CHEF,"Chefs' Warehouse, Inc. (The)",64.63,37.43,34.6,0.2,-4.57,27.55,47.94,35.27,50.87,43.4,36.55,34.87,43.32,15.18,19.59,39.91,,,39.91,,,-8.72,951,0.32,-1.65,"3,029",0.33,2.19,5
332,VECO,Veeco Instruments Inc.,24.81,54.32,46.39,0.5,-9.02,30.46,53.42,43.25,50.62,66.79,47.49,44.88,134.38,151.61,50.77,44.89,,,,,,-87.99,"1,000",2.67,0.2,"2,075",0.0,-0.48,5
199,UNIT,Uniti Group Inc.,7.14,76.15,55.75,0.32,4.9,41.75,85.48,57.64,50.62,43.99,52.25,50.04,53.55,-3.18,-4.9,56.87,,,56.87,0.99,6.26,2.2,"2,289",-67.68,190.11,"37,970",-4.41,-4.07,7
323,BTSG,"BrightSpring Health Services, Inc.",26.24,40.41,45.23,0.89,-4.61,33.05,56.3,44.46,50.33,54.5,48.73,47.04,51.77,9.06,-16.79,49.13,,,,,,-6.54,"5,526",975.1,3249.09,"2,751",11.29,11.42,5
168,APLS,"Apellis Pharmaceuticals, Inc.",26.84,64.17,56.32,0.32,-0.17,49.1,71.26,57.41,50.12,41.51,57.19,56.3,91.1,-7.11,72.21,,,,,,,-34.78,"6,625",15.06,8.0,"63,471",2.23,2.74,5
187,AXON,"Axon Enterprise, Inc.",731.98,57.84,47.8,0.61,-4.81,24.19,70.69,45.15,49.88,57.56,55.82,55.75,124.19,39.47,86.04,45.25,,,45.25,,,-76.39,"3,589",-17.19,-16.13,"44,800",0.68,4.75,8
149,GOSS,"Gossamer Bio, Inc.",2.77,97.5,87.6,0.63,1.28,57.6,102.45,85.26,49.88,59.15,89.72,84.23,143.52,12.76,6.59,100.65,,,,,,-55.93,"2,469",51.38,64.71,"86,550",0.34,4.87,6
294,GKOS,Glaukos Corporation,90.91,43.4,42.1,0.36,-8.78,27.08,68.33,44.97,49.63,42.06,55.83,51.31,57.58,-16.54,-5.88,49.01,,,49.01,-0.93,-1.32,-15.49,302,-59.19,-69.65,"5,815",-2.29,8.49,5
115,TRIP,"TripAdvisor, Inc.",17.76,53.64,54.75,0.6,-11.39,39.67,68.45,54.77,49.63,49.91,59.09,54.16,58.38,-8.82,17.02,53.08,,,,,,-3.63,"23,282",342.79,254.48,"147,390",0.31,2.13,13
268,TNDM,"Tandem Diabetes Care, Inc.",12.56,89.14,72.31,0.08,-1.18,50.04,90.95,72.41,49.63,49.63,80.31,73.62,86.11,5.31,8.62,81.97,,,,,,-13.8,871,1.28,-26.0,"11,808",1.32,2.22,6
124,MGNI,"Magnite, Inc.",24.39,55.5,59.41,0.83,-11.78,44.29,79.66,61.68,49.38,40.82,67.31,63.58,63.71,-6.7,-3.25,61.72,,,,,,-4.3,"7,697",-27.66,7.2,"117,413",2.46,5.79,7
205,VRNT,Verint Systems Inc.,20.33,42.44,49.94,0.46,-5.25,34.37,61.6,49.39,49.38,53.32,50.66,51.18,65.2,43.05,81.13,124.01,,,,,,-15.27,"2,669",1.75,-15.51,"35,072",0.04,3.06,6
220,CYRX,"Cryoport, Inc.",9.85,105.41,84.4,0.58,2.71,54.29,122.27,85.03,49.38,48.82,104.74,95.4,78.29,2.54,-7.36,79.45,,,,,,6.11,365,-90.65,-88.47,"27,394",0.1,16.02,6
219,PTCT,"PTC Therapeutics, Inc.",58.42,60.76,59.26,0.17,-3.11,47.79,91.71,60.02,49.13,45.23,55.93,57.81,117.51,129.49,158.74,75.0,,,,,,-58.26,"1,801",-3.02,-3.38,"27,551",0.35,-4.75,6
326,POST,"Post Holdings, Inc.",105.88,24.23,20.0,0.18,-1.79,13.82,23.27,19.03,49.13,63.36,21.43,20.08,25.56,8.37,17.82,25.0,,,23.81,2.36,13.2,-5.56,460,0.66,3.6,"2,653",0.04,1.14,8
253,PEGA,"Pegasystems, Inc.",57.01,38.79,55.2,0.57,-5.17,28.17,70.26,50.79,48.88,64.11,58.46,53.15,48.16,2.92,-2.42,49.72,,,,,,7.05,"1,071",-7.83,-12.07,"13,928",1.23,0.51,6
81,ABBV,AbbVie Inc.,210.42,15.7,24.07,0.44,-3.3,14.41,33.0,24.64,48.63,45.9,26.11,28.13,22.57,-9.6,-11.27,20.71,,,20.41,-21.37,-19.34,1.49,"23,556",-5.53,82.76,"328,115",4.04,6.11,16
125,INDI,"indie Semiconductor, Inc.",4.05,67.84,78.23,0.5,-7.24,61.8,121.99,86.02,48.63,34.22,86.92,99.54,113.07,15.85,16.65,82.09,,,,,,-34.85,"3,140",1.98,-23.51,"114,045",0.1,0.25,6
32,RKLB,Rocket Lab Corporation,47.03,66.65,73.47,-1.16,-3.66,46.48,107.66,77.73,48.63,39.9,87.89,88.78,101.48,7.19,-11.45,93.28,,,,,,-28.01,"63,720",-34.72,-46.2,"925,576",1.39,6.72,12
63,GEO,"GEO Group, Inc. (The)",21.57,51.55,47.53,1.41,-3.85,35.73,80.08,53.01,48.38,35.11,51.14,61.87,91.48,29.53,31.52,72.42,,,,,,-43.95,"15,086",2.43,-24.86,"417,853",0.99,-0.37,11
22,NKE,"NIKE, Inc.",73.6,22.55,37.95,0.44,-12.89,22.91,53.55,37.48,48.38,51.98,43.26,39.29,36.63,-12.01,-2.98,39.7,,,36.24,-2.74,,1.32,"64,315",-11.73,-34.78,"1,459,604",1.23,3.4,17
102,XIFR,"Unknown (possibly XPLR Infrastructure, LP or similar; limited data as of 2025)",9.9,44.52,50.47,0.22,-4.29,40.28,84.88,55.3,48.38,33.98,61.86,60.18,100.44,-6.49,97.33,,,,,,,-49.97,"1,269",34.43,-34.21,"200,103",0.19,0.38,5
170,OMER,Omeros Corporation,4.26,60.12,111.04,0.52,-3.17,58.43,147.27,108.16,48.38,55.12,108.14,118.59,175.08,5.3,10.29,173.95,,,196.26,,31.49,-64.04,"2,729",-12.22,-19.83,"61,576",0.99,4.93,7
321,GVA,Granite Construction Incorporated,107.45,32.23,24.16,0.66,-8.91,21.32,37.82,26.24,48.13,31.58,28.09,26.5,76.17,233.67,34.75,19.75,,,19.75,19.07,13.2,-52.0,452,1.35,-45.67,"2,899",0.62,2.95,4
68,LUV,Southwest Airlines Co.,30.99,35.51,38.76,0.99,-17.74,25.86,54.89,39.7,47.88,45.18,44.93,40.97,43.09,1.06,-21.03,40.03,,,39.95,0.71,-1.33,-4.33,"19,275",52.69,10.96,"360,863",0.99,2.0,14
345,PATK,Patriot Battery Metals Inc.,111.87,32.89,32.47,0.27,-8.18,27.37,39.93,33.73,46.88,36.41,34.84,35.79,49.53,27.49,13.13,53.87,,,42.66,5.03,2.16,-17.06,222,-2.2,-0.45,"1,049",0.0,0.87,5
151,TCOM,Trip.com Group Limited,72.4,52.68,39.31,0.56,-1.73,32.34,54.85,42.82,45.64,31.56,44.56,48.39,42.98,-57.87,4.06,32.96,,,,,,-3.66,"3,916",-4.0,-25.3,"81,657",0.56,4.77,7
210,RWT,"Redwood Trust, Inc.",6.2,39.27,32.44,0.47,-10.74,22.99,40.79,31.66,45.14,55.86,34.55,32.03,45.25,12.36,40.14,49.92,,,,,,-12.81,654,-27.81,1.08,"32,185",2.03,7.66,5
256,XERS,"Xeris Biopharma Holdings, Inc.",7.68,62.17,58.58,-0.15,-4.51,41.2,87.46,60.63,44.39,42.51,58.46,54.46,63.42,-26.43,-40.5,,,,,,,-4.85,435,-52.61,-66.17,"13,096",0.15,0.54,4
331,CTO,"CTO Realty Growth, Inc.",17.06,25.62,21.97,0.53,-4.63,13.52,29.92,22.28,44.14,47.69,24.67,26.65,34.66,-9.96,30.52,32.06,,,32.06,-3.28,5.52,-12.69,110,0.0,-9.84,"2,090",0.14,3.72,4
317,VAC,Marriott Vacations Worldwide Corporation,78.28,38.85,40.53,0.2,-19.73,31.52,59.26,43.92,44.14,33.81,49.49,47.02,59.92,16.0,27.47,,,,,,,-19.39,558,-0.71,-12.26,"3,093",0.98,7.02,4
38,PANW,"Palo Alto Networks, Inc.",197.55,36.9,33.63,0.08,-14.16,28.42,65.42,42.33,43.89,24.86,37.96,35.75,40.45,-39.14,-1.1,33.68,,,32.65,,-5.34,-6.82,"33,681",-36.79,-44.83,"779,161",0.49,-1.56,20
203,CNX,CNX Resources Corporation,29.1,19.13,29.12,0.46,-6.11,22.3,41.31,31.57,43.64,34.18,35.63,35.67,38.53,9.53,-3.55,41.13,,,,,,-9.41,928,18.22,28.89,"36,580",0.09,0.75,6
249,MTN,"Vail Resorts, Inc.",147.39,26.0,29.91,1.5,-9.09,22.82,40.51,31.2,43.39,39.22,35.03,33.48,64.77,89.39,102.03,93.2,,,,,,-34.86,"2,167",27.77,129.31,"14,754",2.54,6.82,5
293,PRO,"PROS Holdings, Inc.",15.57,42.78,47.99,0.42,-6.79,34.24,56.91,46.95,43.39,56.13,49.4,50.88,52.8,-1.41,0.24,51.72,,,49.35,3.44,-4.3,-4.81,"2,778",-4.57,-7.31,"5,926",4.33,4.98,5
142,AKAM,"Akamai Technologies, Inc.",78.16,31.33,31.28,0.6,-14.86,13.65,56.71,35.49,43.14,36.66,45.18,42.81,36.0,-6.68,-1.5,37.31,,,37.31,-3.42,2.85,-4.72,"2,679",-49.6,3.36,"90,653",-0.95,2.66,10
171,FOUR,"Shift4 Payments, Inc.",87.25,56.52,46.36,0.29,-9.28,37.91,64.0,48.77,42.89,35.47,52.78,50.3,41.38,-14.58,-13.35,42.12,,,42.12,-5.03,,4.99,"16,827",-3.71,883.46,"61,541",1.09,15.79,7
99,HLF,Herbalife Ltd.,9.48,56.25,64.31,1.1,-1.24,47.57,84.93,68.54,42.64,36.78,73.29,68.09,73.22,6.27,6.95,86.34,,,,,,-8.91,"32,022",-0.24,383.06,"211,122",0.47,9.5,12
290,AEIS,"Advanced Energy Industries, Inc.",154.76,42.38,37.62,0.51,-22.93,27.94,63.68,42.02,42.39,33.96,51.78,46.65,47.17,39.95,-1.13,51.51,,,,,,-9.55,"1,081",-1.91,-73.43,"6,848",1.18,39.41,5
248,CMI,Cummins Inc.,394.78,23.44,24.68,0.59,-18.74,19.46,38.53,27.17,42.14,33.43,31.78,29.71,28.63,-3.27,-33.64,50.66,,,29.16,,,-3.94,"5,551",1.22,-0.7,"15,497",0.4,1.49,8
147,DBRG,"DigitalBridge Group, Inc.",11.23,29.85,45.93,0.67,-14.51,37.43,71.25,49.81,41.9,34.43,56.16,54.55,48.28,-14.59,7.75,43.64,,,43.64,,,-2.36,"3,311",118.12,91.72,"87,830",0.05,0.06,7
177,PPL,PPL Corporation,35.73,14.36,16.79,0.5,-1.8,13.47,21.63,17.59,41.65,35.71,18.99,18.37,25.87,56.39,53.11,,,,,,,-9.08,"1,172",-9.15,-50.02,"54,709",12.7,13.67,6
43,BMY,Bristol-Myers Squibb Company,47.23,27.5,28.37,-0.34,-5.74,19.35,34.68,28.21,41.65,51.61,28.59,29.2,32.67,-21.63,-14.64,37.12,,,37.33,3.24,34.69,-4.3,"24,563",-3.3,-17.5,"728,272",1.22,7.85,17
301,VERX,"Vertex, Inc.",24.75,72.31,49.26,0.91,-0.44,30.69,68.27,47.91,41.65,55.0,53.11,49.87,56.53,9.85,0.17,52.64,,,,,,-7.27,"1,495",0.61,157.76,"4,813",23.47,41.93,4
217,QD,Qudian Inc.,4.23,74.12,52.11,0.44,0.32,39.19,75.06,55.26,41.4,38.31,56.42,62.1,85.08,13.0,1.67,94.72,,,,,,-32.96,260,3.59,-54.86,"29,715",0.16,0.64,4
86,EQX,Equinox Gold Corp.,9.95,56.41,48.97,0.54,-1.59,42.49,57.97,50.86,41.15,30.92,50.94,53.42,60.51,7.48,18.18,,,,,,,-11.54,"5,097",-71.26,-90.66,"292,605",1.06,13.59,5
110,AR,Antero Resources Corporation,32.18,30.82,39.72,0.5,-9.44,29.22,54.23,42.31,41.15,34.69,47.47,45.64,48.03,15.14,5.14,43.46,,,,,,-8.31,"7,810",-10.32,-7.62,"163,886",0.68,-0.28,12
367,MDRX,Veradigm Inc.,4.85,35.4,54.72,0.5,0.91,29.02,84.32,58.47,40.25,40.85,71.75,65.15,,,,,,,,,,,N/A,,,N/A,,,N/A
49,BE,Bloom Energy Corporation,55.0,66.57,75.77,0.54,0.64,65.07,118.39,84.0,40.15,29.71,83.16,92.73,83.67,-18.57,-14.78,33.97,,,,,,-7.9,"48,477",-15.47,-35.23,"627,373",4.93,9.22,19
85,W,Wayfair Inc.,86.19,58.48,64.36,0.34,-11.83,56.89,99.03,71.84,40.15,29.22,81.87,75.77,61.67,7.4,-21.98,62.4,,,60.69,-7.44,,2.69,"26,378",32.47,42.15,"302,175",1.44,4.6,16
35,DIS,Walt Disney Company (The),117.37,19.59,25.6,0.99,-21.83,19.98,40.12,28.41,39.4,33.29,31.72,29.26,30.92,-21.27,-19.24,46.44,,,,,,-5.33,"24,485",-20.65,-22.23,"835,768",0.94,1.18,17
298,JAMF,Jamf Holding Corp.,9.61,48.45,40.94,0.47,-8.03,31.34,47.98,40.8,38.65,51.32,41.24,39.71,42.4,-54.56,-32.69,52.0,,,,,,-1.46,346,27.21,107.19,"4,967",-0.52,-0.56,4
56,SHOP,Shopify Inc.,143.44,66.9,54.06,0.74,-11.41,43.24,72.82,56.84,38.4,37.02,63.21,59.58,49.38,-54.78,-67.43,51.45,,,,,,4.69,"31,082",-0.79,8.55,"505,025",1.67,2.69,18
278,CMS,CMS Energy Corporation,70.91,13.18,16.69,-0.0,-2.63,13.64,21.62,17.49,38.4,33.32,17.96,17.08,27.25,15.74,6.71,15.68,,,15.68,-14.8,-33.56,-10.55,"2,541",-0.04,0.47,"8,925",0.17,5.51,4
127,PSEC,Prospect Capital Corporation,2.84,28.39,26.12,0.79,-11.89,15.53,35.97,28.15,38.4,35.8,27.74,30.39,100.98,-10.7,-1.19,72.58,,,,,,-74.87,"2,151",-14.64,-82.15,"109,434",1.27,1.81,6
107,BILL,"BILL Holdings, Inc.",50.92,69.02,49.08,0.32,-7.2,41.0,89.54,59.99,38.15,26.61,74.19,68.56,71.17,26.87,-10.98,127.13,,,,,,-22.1,"11,464",-0.86,-16.82,"171,924",2.45,3.02,13
46,CVX,Chevron Corporation,154.85,17.81,20.05,0.38,-19.84,16.09,32.31,22.69,37.91,30.88,26.97,24.96,23.42,-2.79,6.51,19.01,,,20.96,-2.37,0.14,-3.37,"29,688",-29.29,-28.44,"650,207",1.43,2.48,17
134,FIVN,"Five9, Inc.",26.38,52.12,45.35,0.58,-14.88,36.1,68.32,51.5,37.66,25.8,50.72,48.92,57.81,-1.1,0.52,59.67,,,,,,-12.46,"3,357",12.01,-28.94,"97,563",0.34,2.55,9
236,ALNY,"Alnylam Pharmaceuticals, Inc.",482.13,48.37,39.32,0.95,-8.74,31.45,60.76,45.71,37.66,24.67,46.42,43.16,70.04,35.8,27.73,52.96,,,,,,-30.72,"4,548",3.29,26.05,"19,512",0.3,4.63,8
162,PMT,PennyMac Mortgage Investment Trust,12.39,22.91,24.31,0.14,-11.98,14.33,34.45,25.13,37.66,43.53,26.38,23.41,44.32,-21.9,-32.19,57.73,,,,,,-20.02,965,7.34,19.88,"68,320",0.08,0.92,5
295,QTWO,"Q2 Holdings, Inc.",84.15,48.02,40.25,0.25,-7.36,34.02,49.99,41.76,36.91,34.41,44.34,42.53,59.3,-8.87,53.32,39.21,,,,,,-19.06,906,-2.48,4.38,"5,781",0.49,69.83,4
244,PSN,Parsons Corporation,74.5,28.57,29.47,0.29,2.73,19.13,44.56,32.1,36.91,36.75,36.75,35.54,90.67,176.23,49.87,121.38,,,,,,-61.2,809,14.43,-74.56,"16,364",0.27,-12.06,4
315,BAND,Bandwidth Inc.,15.59,71.18,53.31,0.31,-5.54,44.19,95.01,66.66,36.66,22.26,51.1,49.93,69.04,-4.4,5.75,86.15,,,,,,-15.74,670,8.94,48.23,"3,120",0.16,0.52,4
64,BYND,"Beyond Meat, Inc.",2.58,60.08,67.24,-0.29,-2.56,59.19,91.13,71.23,36.41,31.13,66.41,64.03,152.56,7.6,-5.67,186.22,,,,,,-85.33,"13,902",-51.12,24.69,"399,861",3.23,7.65,13
161,REAL,"The RealReal, Inc.",8.3,82.55,91.32,0.44,-0.14,63.45,107.88,91.72,35.91,48.56,90.64,91.57,75.14,-36.91,-1.19,80.72,,,,,,16.18,"1,582",-14.53,-16.87,"71,933",0.04,2.18,6
206,CDLX,"Cardlytics, Inc.",0.98,125.98,126.57,0.21,-0.84,78.74,197.55,136.3,35.91,38.22,116.2,107.9,203.18,10.54,43.5,197.28,,,,,,-76.61,"1,425",14.92,44.96,"35,071",1.29,2.37,5
224,WELL,Welltower Inc.,168.85,18.34,18.86,0.48,-4.36,14.75,25.86,20.25,34.91,33.46,22.48,21.88,25.87,-48.74,-12.11,20.52,,,20.52,,-11.5,-7.01,"1,648",2.3,-2.43,"25,325",-0.13,3.49,6
222,TTEK,"Tetra Tech, Inc.",35.1,21.28,26.13,0.68,-7.11,20.49,37.53,29.31,34.66,26.8,29.75,31.87,28.08,-55.57,-12.53,30.59,,,,,,-1.95,"2,714",-0.26,0.89,"26,869",0.0,2.2,4
